#{"t_start": 1764024509.8966324, "env_id": "None"}
r,l,t
-36.948108,12,6.4115
-22.657572,12,6.422422
-86.367838,12,7.603229
-47.553327,12,7.613264
-29.613816,12,7.624573
-35.257982,12,7.638205
-20.019779,12,7.65177
-15.284142,12,7.66482
12.467966,12,7.678502
18.85931,12,7.69019
-40.218888,12,7.70059
-14.363206,12,7.71367
-53.85637,12,7.717519
-12.217092,12,7.735325
-26.761621,12,7.757387
-10.260283,12,7.768431
-1.056949,12,7.778412
13.946669,12,7.784152
-18.345237,12,7.803808
-34.384637,12,7.817713
16.529554,12,7.827905
-1.364133,12,7.838629
-32.133508,12,7.853342
-52.798776,12,7.867296
-67.101324,12,7.880576
-36.537328,12,7.893378
-4.946809,12,7.906168
-45.26039,12,7.916721
-55.106477,12,7.917523
-71.341046,12,7.938463
-53.844964,12,7.947511
-70.487622,12,7.961957
13.262183,12,7.97317
-28.85175,12,7.984581
-70.852338,12,7.984581
6.083118,12,8.008109
-79.132468,12,8.019507
-53.821976,12,8.032509
12.193849,12,8.046706
-76.136118,12,8.062341
-20.20554,12,8.073997
-14.806436,12,8.084244
-22.753474,12,8.084244
-41.004808,12,8.107166
-70.570891,12,8.117166
-50.736901,12,8.13141
-15.399547,12,8.136635
-36.146156,12,8.158062
-65.93044,12,8.171451
-51.726852,12,8.184199
-54.168481,12,8.199956
-53.835473,12,8.21317
-38.221298,12,8.225444
-40.824026,12,8.238373
-19.962425,12,8.251966
-0.991358,12,8.262472
-17.608152,12,8.271711
-18.599938,12,8.283243
-73.742455,12,8.28584
-70.471732,12,8.309177
-46.68049,12,8.323509
16.77522,12,8.334867
-57.59917,12,8.348084
-53.59123,12,8.359584
-9.131926,12,8.367414
-92.095249,12,8.383241
11.795259,12,8.385369
-64.939658,12,8.40466
-54.7527,12,8.414698
-36.662627,12,8.427028
-26.456218,12,8.434052
-36.503823,12,8.434052
-31.550558,12,8.459588
-2.57823,12,8.470473
-15.129553,12,8.484178
-63.448385,12,8.494905
-26.157365,12,8.50571
-50.434973,12,8.515311
-33.477191,12,8.51754
-35.803381,12,8.534847
-82.392198,12,8.547634
-8.124544,12,8.56144
-79.413163,12,8.574936
-78.696257,12,8.58412
-46.164028,12,8.58412
17.864976,12,8.607698
-4.002864,12,8.617585
-79.588842,12,8.628624
17.681179,12,8.634021
-12.176624,12,8.649584
-46.579899,12,8.661936
-57.944636,12,8.674608
-45.598127,12,8.684047
-9.331534,12,8.684047
-55.95534,12,8.709518
-53.867064,12,8.721137
17.894599,12,8.733825
18.88559,12,8.733825
18.594599,12,8.759197
-39.382252,12,8.774448
-47.275073,12,8.787171
