#{"t_start": 1768159313.0936286, "env_id": "None"}
r,l,t
-200.375275,12,10.344398
-228.121287,12,10.366871
-259.555232,12,10.384404
-202.744639,12,10.401213
-100.737622,12,10.415493
-223.471095,12,10.431557
-180.667867,12,10.451231
-149.929548,12,10.466109
-285.304832,12,10.476683
-222.195527,12,10.498456
-267.293873,12,10.515193
-275.089145,12,10.530418
-267.411314,12,10.549378
-162.041741,12,10.565619
-179.323134,12,10.582757
-279.454378,12,10.596279
-98.095136,12,10.608372
-261.658669,12,10.620243
-154.671546,12,10.641013
-232.883374,12,10.656966
-241.330398,12,10.672873
-254.570327,12,10.688096
-329.561526,12,10.704067
-280.240473,12,10.722617
-252.914022,12,10.734564
-262.836291,12,10.745295
-174.411712,12,10.769697
-131.838193,12,10.78772
-194.611066,12,10.805111
-95.849465,12,10.819891
-209.672739,12,10.836977
-303.772404,12,10.852479
-135.614929,12,10.86898
-202.793057,12,10.884046
-208.297458,12,10.904018
-109.726455,12,10.918837
-300.568491,12,10.940764
-197.193745,12,10.960116
-98.597462,12,10.982528
-194.898247,12,11.00241
-240.542314,12,11.024054
-330.993221,12,11.042495
-274.541659,12,11.061116
-130.574822,12,11.07719
-299.370228,12,11.094316
-300.105128,12,11.113571
-194.756059,12,11.130231
-360.886287,12,11.145575
-270.886435,12,11.165009
-316.625202,12,11.182773
-240.629588,12,11.202884
-288.496336,12,11.217475
-317.848335,12,11.231584
-212.449539,12,11.247129
-275.05769,12,11.26244
-210.308955,12,11.278517
-278.829584,12,11.29702
-263.460543,12,11.311612
-205.587232,12,11.324198
-176.118519,12,11.3406
-115.578604,12,11.35593
-199.960423,12,11.371285
-267.742798,12,11.387059
-340.916473,12,11.407743
-157.498758,12,11.422385
-156.749144,12,11.444121
-261.614043,12,11.463632
-320.283712,12,11.476718
-276.775094,12,11.496966
-206.353243,12,11.516809
-241.318712,12,11.532876
-267.39876,12,11.54581
-272.318525,12,11.566242
-209.570252,12,11.586018
-248.292917,12,11.603154
-305.281914,12,11.623562
-314.085026,12,11.637321
-232.083752,12,11.656375
-222.669942,12,11.676476
-220.780744,12,11.693449
-173.468995,12,11.714016
-185.979951,12,11.73618
-108.523368,12,11.750547
-196.922573,12,11.761041
-265.278964,12,11.786835
-159.684797,12,11.801522
-201.588166,12,11.817842
-276.047435,12,11.836803
-189.301802,12,11.856158
-246.714092,12,11.87059
-229.711979,12,11.884804
-233.761381,12,11.904655
-192.973724,12,11.923829
-263.577786,12,11.947434
-369.239678,12,11.964837
-88.990737,12,11.981009
-153.769363,12,11.998461
-209.180634,12,12.018476
-261.774661,12,12.035883
-162.997009,12,12.055607
-268.758798,12,12.073486
-270.935373,12,12.0841
-146.351473,12,12.103832
-273.383387,12,12.122001
-315.214183,12,12.140124
-125.692348,12,13.68733
-288.832305,12,13.708086
-235.42451,12,13.723356
-311.767124,12,13.741288
-105.325369,12,13.755816
-140.800543,12,13.770167
-145.564048,12,13.784346
-141.269744,12,13.8024
-117.352414,12,13.822116
-116.225996,12,13.836131
-250.173439,12,13.856451
-206.096878,12,13.870899
-107.978814,12,13.886157
-182.940205,12,13.90415
-290.593731,12,13.921067
-287.881686,12,13.936272
-106.001375,12,13.953556
-238.592228,12,13.97238
-236.595792,12,13.989002
-106.894203,12,14.006645
-137.728052,12,14.026063
-193.353098,12,14.048851
-181.464415,12,14.066792
-247.119208,12,14.084395
-123.18268,12,14.100561
-189.708039,12,14.116059
-121.774634,12,14.131181
-285.5832,12,14.149977
-179.52721,12,14.164527
-139.23818,12,14.178462
-167.588592,12,14.192199
-39.325678,12,14.206996
-234.702216,12,14.222458
-123.691183,12,14.2377
-231.194116,12,14.256181
-267.336804,12,14.272331
-282.06283,12,14.286409
-265.263058,12,14.301109
-254.480494,12,14.309267
-351.782444,12,14.330065
-216.58337,12,14.346236
-220.378569,12,14.360792
-226.690705,12,14.378253
-262.517377,12,14.393471
-205.293971,12,14.407295
-311.919646,12,14.422522
-301.343831,12,14.442791
-60.583441,12,14.457371
-164.278846,12,14.474244
-216.654263,12,14.486095
-276.179955,12,14.506222
-288.593842,12,14.520096
-261.433847,12,14.535155
-229.242223,12,14.551428
-190.468916,12,14.566299
-180.397866,12,14.582453
-259.700578,12,14.600689
-256.996894,12,14.615993
-268.570256,12,14.630601
-241.041767,12,14.646887
-78.352568,12,14.662697
-134.524426,12,14.676228
-215.068331,12,14.694749
-136.441391,12,14.708071
-58.63287,12,14.720393
-157.539506,12,14.740982
-193.675387,12,14.756324
-252.489048,12,14.770321
-262.531755,12,14.782373
-215.011549,12,14.804515
-264.162979,12,14.820813
-200.362405,12,14.836932
-269.178408,12,14.854385
-36.11143,12,14.872346
-237.274498,12,14.886213
-209.610759,12,14.903307
-225.239575,12,14.920626
-293.305449,12,14.935249
-105.607343,12,14.950794
-168.700486,12,14.968845
-159.569681,12,14.986658
-278.59467,12,15.001722
-308.02275,12,15.02001
-334.82197,12,15.034419
-274.341909,12,15.050606
-148.280196,12,15.06456
-133.544718,12,15.076259
-189.091907,12,15.094849
-205.709021,12,15.113167
-121.590721,12,15.128759
-119.656744,12,15.143898
-196.027085,12,15.162691
-305.977285,12,15.181674
-307.995524,12,15.203808
-142.732038,12,15.228185
-146.322645,12,15.244641
-222.800701,12,15.261641
-251.149071,12,15.276421
-157.996449,12,15.292711
-226.153805,12,15.306263
-98.848668,12,15.321907
-173.871776,12,15.337979
-173.940516,12,15.358359
-279.969346,12,15.371481
-182.354167,12,15.391701
-285.310262,12,15.410264
-125.98232,12,15.42714
-151.843205,12,15.448491
-151.87781,12,15.463472
-226.070704,12,15.476048
-267.325203,12,15.493781
-197.737956,12,15.507615
-188.161247,12,15.520424
-284.121201,12,15.534065
-293.630194,12,15.552289
-316.288579,12,15.57254
-269.658333,12,15.587232
-225.502772,12,15.604191
-310.482405,12,15.618424
-142.087969,12,15.634909
-283.175195,12,15.654229
-270.538899,12,15.671646
-188.173802,12,15.686351
-272.638358,12,15.704244
-155.592812,12,15.722488
-71.704863,12,15.741259
-320.625608,12,15.758847
-162.562178,12,15.773512
-153.863745,12,15.787134
-274.901081,12,15.804096
-237.064149,12,15.818784
-149.561281,12,15.834909
-304.97447,12,15.849215
-247.258376,12,15.864464
-56.928171,12,15.877409
-180.730876,12,15.892632
-92.264792,12,15.910599
-114.989568,12,15.924398
-153.886366,12,15.940326
-264.510302,12,15.956407
-235.724962,12,15.976076
-295.321118,12,15.989654
-18.987752,12,16.006254
-272.837561,12,16.022842
-249.901854,12,16.040569
-279.192895,12,16.056376
-139.204896,12,16.074547
-180.094319,12,16.086318
-181.105465,12,16.105984
-101.726226,12,16.120121
-197.716055,12,16.134695
-224.792691,12,16.150457
-211.747408,12,16.166082
-93.951382,12,16.180508
-231.067096,12,16.19621
-157.933945,12,16.21101
-216.514214,12,16.227872
-82.113643,12,16.242013
-155.005161,12,16.256543
-128.713849,12,16.271026
-128.660286,12,16.286179
-179.345104,12,16.301795
-199.669576,12,16.321374
-267.990009,12,16.340402
-185.508544,12,16.356169
-240.534798,12,16.373292
-62.011783,12,16.389992
-145.308982,12,16.404558
-145.480132,12,16.422859
-85.012071,12,16.436408
-108.829865,12,17.766215
-92.725113,12,17.77812
-93.681501,12,17.799276
-218.72726,12,17.815038
-36.198707,12,17.83294
-255.713097,12,17.846255
-290.560987,12,17.863033
-151.272037,12,17.876809
-81.471324,12,17.891698
-226.079217,12,17.905802
-169.080888,12,17.919587
-83.220159,12,17.934407
-136.715937,12,17.946298
-90.625302,12,17.959433
-315.351505,12,17.982199
-141.917416,12,17.996283
-199.094672,12,18.012831
-132.218485,12,18.029119
-281.330817,12,18.045007
-175.646885,12,18.059634
-188.490838,12,18.077919
-77.210593,12,18.09255
-194.418766,12,18.10865
-270.421847,12,18.122533
-186.44513,12,18.136092
-118.411053,12,18.155986
-129.280529,12,18.170487
-223.213966,12,18.190786
-92.611322,12,18.206467
-188.304682,12,18.21972
-173.781375,12,18.236286
-219.709809,12,18.254364
-256.996451,12,18.272774
-210.394443,12,18.285989
-166.772804,12,18.300568
-48.372704,12,18.318425
-248.99455,12,18.333056
-228.42989,12,18.347387
-203.223062,12,18.364573
-245.157277,12,18.378454
-260.496025,12,18.393873
-121.461909,12,18.414371
-98.86023,12,18.431946
-207.097806,12,18.451282
-186.06049,12,18.470221
-126.80729,12,18.489487
-153.256336,12,18.51351
-42.801882,12,18.529423
-144.633623,12,18.544573
-153.598845,12,18.562209
-121.25683,12,18.583699
-166.339612,12,18.600803
-223.733571,12,18.623413
-143.376267,12,18.636395
-45.558175,12,18.659634
-124.85175,12,18.676406
-254.809124,12,18.693798
-147.999802,12,18.713526
-271.620194,12,18.730405
-225.848004,12,18.746018
-168.678897,12,18.762469
-64.890755,12,18.780201
-108.335856,12,18.796419
-119.092225,12,18.816025
-132.805601,12,18.830848
-228.873033,12,18.849534
-239.408126,12,18.864019
-196.905877,12,18.878235
-337.489607,12,18.894711
-143.73096,12,18.909056
-187.011811,12,18.92625
-194.212474,12,18.944606
-87.603509,12,18.960177
-89.26409,12,18.976205
-134.90809,12,18.991282
-171.696596,12,19.006206
-128.014541,12,19.022033
-85.705741,12,19.036194
-177.742353,12,19.057275
-162.957193,12,19.072211
-191.163705,12,19.086163
-151.884657,12,19.104172
-115.062891,12,19.120354
-228.413964,12,19.138417
-150.361339,12,19.152755
-86.760386,12,19.173886
-192.499697,12,19.188009
-265.301691,12,19.206403
-226.537552,12,19.224233
-108.063521,12,19.24259
-162.97809,12,19.260621
-224.553191,12,19.276209
-207.062969,12,19.292845
-60.662582,12,19.308621
-101.091263,12,19.322195
-198.526742,12,19.340373
-148.554746,12,19.35594
-129.207351,12,19.371441
-109.635804,12,19.39617
-171.687721,12,19.418017
-228.463743,12,19.438124
-154.902574,12,19.455887
-90.000389,12,19.472577
-42.075563,12,19.49426
-162.020138,12,19.511941
-95.696407,12,19.529911
4.043392,12,19.548253
-142.452744,12,19.558783
-124.620326,12,19.576413
-205.005949,12,19.589556
-210.8499,12,19.608151
-103.010733,12,19.627208
-226.376524,12,19.648546
-138.498314,12,19.666574
5.730437,12,19.682274
-204.086903,12,19.695973
-77.675859,12,19.716023
-178.397536,12,19.731172
-286.375265,12,19.743959
-234.698108,12,19.761673
-198.666975,12,19.776392
-21.269216,12,19.796002
-197.002477,12,19.816249
-119.291355,12,19.837393
-171.100542,12,19.853899
-177.659839,12,19.873052
-268.842279,12,19.891959
-111.288687,12,19.908968
-165.295069,12,19.928143
-307.629072,12,19.946249
-186.55397,12,19.963368
-98.161867,12,19.98008
-214.477753,12,19.995978
-152.476724,12,20.012631
-192.673619,12,20.026082
-144.580822,12,20.046376
-229.004753,12,20.061857
-124.538743,12,20.076195
-252.940815,12,20.092023
-63.299847,12,20.107146
-212.725443,12,20.12317
-113.882294,12,20.138279
-140.326356,12,20.152359
-185.486862,12,20.17255
-195.971143,12,20.189808
-290.820618,12,20.206013
-230.521986,12,20.224294
-225.611594,12,20.243447
-103.618802,12,20.262387
-107.503657,12,20.277021
-104.750287,12,20.291608
-94.237707,12,20.427889
-153.588864,12,20.444985
-107.088128,12,20.462313
-146.988073,12,20.476504
-152.440581,12,20.500946
-179.581649,12,20.52498
-207.195766,12,20.552063
-136.99638,12,20.566278
-171.844121,12,20.596185
-268.612677,12,20.616377
-147.148123,12,20.63608
-164.255043,12,20.654062
-133.955853,12,20.673675
-123.688052,12,20.693408
-62.011808,12,20.710748
-100.880387,12,20.724628
-199.742679,12,20.7419
-113.708444,12,20.756433
-162.847265,12,20.773387
-180.219964,12,20.793011
-183.721235,12,22.06279
-76.241051,12,22.076926
-31.811306,12,22.093437
-166.921476,12,22.108874
-54.830319,12,22.126258
-215.85228,12,22.141679
-83.384985,12,22.158266
-37.235848,12,22.176332
-92.267104,12,22.191501
-54.783171,12,22.206214
-125.506992,12,22.22234
-352.563365,12,22.238448
-170.43311,12,22.252161
-84.646319,12,22.270446
-24.395303,12,22.288435
-101.473244,12,22.301602
-117.280629,12,22.318403
-71.212938,12,22.334015
-315.71018,12,22.346699
-120.56191,12,22.366311
-91.06708,12,22.380402
-94.037832,12,22.398384
-111.488026,12,22.414863
-118.794683,12,22.431076
-290.499659,12,22.448294
-46.362831,12,22.468127
-90.002743,12,22.484349
-49.590226,12,22.498483
-122.1398,12,22.518492
-150.290646,12,22.536201
-128.097226,12,22.552151
-82.124509,12,22.568841
-22.194424,12,22.586416
-140.601143,12,22.603969
-160.378619,12,22.622393
-52.217096,12,22.642206
-165.303029,12,22.660718
-131.311321,12,22.678528
-82.466335,12,22.695945
-124.067693,12,22.715967
-67.197363,12,22.734362
-111.407825,12,22.750474
-211.367928,12,22.770708
-176.595182,12,22.786641
-55.900031,12,22.806818
-156.925009,12,22.81696
-229.998429,12,22.846046
-112.479711,12,22.861752
-221.338835,12,22.879438
-92.635092,12,22.896988
-41.866418,12,22.913199
-153.594806,12,22.931494
-178.069354,12,22.949925
-159.979442,12,22.966289
-129.563868,12,22.980826
-119.730073,12,22.996111
-95.290356,12,23.011678
-105.641026,12,23.027905
-133.924428,12,23.043318
4.51797,12,23.058388
-144.815291,12,23.076213
-289.950969,12,23.091928
-127.323904,12,23.107217
-83.242006,12,23.121035
-208.991677,12,23.138857
-177.074943,12,23.154669
-25.420305,12,23.172154
-109.584523,12,23.188967
-189.472328,12,23.20563
-169.763385,12,23.221646
-134.692177,12,23.236755
-110.373692,12,23.247159
-180.646803,12,23.26808
-154.469962,12,23.288936
-140.845794,12,23.305665
-181.037497,12,23.319575
-37.502326,12,23.336212
-94.850107,12,23.350293
-112.24731,12,23.371239
-165.67195,12,23.386032
-173.951978,12,23.407692
-112.916888,12,23.422634
-232.322545,12,23.444062
-182.210759,12,23.461158
-80.081694,12,23.476437
-20.142619,12,23.491507
-127.927782,12,23.513245
-192.733704,12,23.528761
-94.662541,12,23.550908
-40.932062,12,23.568427
-78.032755,12,23.588657
-124.650418,12,23.607361
-205.372096,12,23.634862
-132.213021,12,23.658826
-183.558791,12,23.676353
-185.517908,12,23.698114
-95.689733,12,23.716087
-129.293792,12,23.736322
-78.46266,12,23.752722
-68.597376,12,23.766136
-70.344507,12,23.784739
-45.576266,12,23.801446
-86.814725,12,23.816019
-141.129514,12,23.836197
-160.990902,12,23.859033
-93.867034,12,23.875191
-52.762812,12,23.891534
-151.66741,12,23.909645
-61.520219,12,23.926351
-208.050991,12,23.943671
-153.904158,12,23.959359
-205.836222,12,23.979566
-108.597915,12,23.996206
-28.037242,12,24.015136
-107.764888,12,24.031774
-82.471064,12,24.048092
-27.204367,12,24.067196
-91.554686,12,24.082407
-211.028795,12,24.098766
-104.856812,12,24.113847
-68.607376,12,24.131738
-177.664121,12,24.148628
-130.337388,12,24.165386
-3.050154,12,24.18479
-114.224181,12,24.200834
-107.494226,12,24.217137
-191.418056,12,24.22703
-158.173036,12,24.248733
-191.997395,12,24.264541
-90.560124,12,24.278872
-130.023028,12,24.299007
-154.386788,12,24.315184
-23.534045,12,24.334139
-100.840329,12,24.353493
-36.85142,12,24.371813
-78.953489,12,24.385988
-114.637997,12,24.406227
-98.874496,12,24.421197
-120.449138,12,24.436388
-119.319763,12,24.452924
-42.532985,12,24.470319
-135.832351,12,24.486006
-251.731825,12,24.501686
-92.168442,12,24.51939
-24.088709,12,24.536816
-185.684459,12,24.555872
-58.516385,12,24.571684
-70.848825,12,24.588309
-123.022702,12,24.603033
-137.99139,12,24.616188
-156.198323,12,24.634494
-101.258612,12,24.648387
-211.317901,12,24.666818
-236.047509,12,24.685028
-141.176567,12,24.699482
-11.437458,12,24.715221
-269.295782,12,24.729895
-60.095821,12,24.748242
-30.233334,12,24.765149
-124.779548,12,24.781411
-157.377436,12,24.796358
-153.34066,12,24.815498
-44.106795,12,24.830096
-91.893133,12,24.846075
-99.538357,12,24.860723
-91.453688,12,24.876368
-58.591797,12,24.891326
-32.757568,12,24.910127
-61.165596,12,24.922196
-11.935366,12,24.93998
-99.569824,12,24.958108
-177.715287,12,26.20631
-88.207719,12,26.22682
-111.030866,12,26.243191
-111.000844,12,26.257679
-34.090647,12,26.274441
-113.304196,12,26.296134
-129.571493,12,26.3131
-41.75845,12,26.330621
-185.544465,12,26.347779
-69.333358,12,26.365379
-92.567239,12,26.384306
-24.305033,12,26.40233
-159.129333,12,26.416496
-17.511983,12,26.438203
-84.779666,12,26.454134
-82.815128,12,26.467317
-144.100233,12,26.486766
-246.187441,12,26.502447
-96.345845,12,26.523055
-91.799254,12,26.541034
-62.038498,12,26.556437
-173.206526,12,26.577133
-82.510622,12,26.593683
-153.085317,12,26.61872
-124.592724,12,26.636433
-172.118168,12,26.652768
-35.206435,12,26.67006
-155.001945,12,26.689207
-86.734316,12,26.705487
-1.413887,12,26.7211
-91.705884,12,26.738482
-82.867117,12,26.753356
-66.861847,12,26.761968
-102.777959,12,26.784079
-127.815839,12,26.792715
-127.713459,12,26.816932
-131.586831,12,26.832913
-31.074589,12,26.84985
-161.866811,12,26.864972
-98.803136,12,26.882124
-52.94761,12,26.898757
-203.715083,12,26.907673
-35.658139,12,26.930732
-179.265614,12,26.94547
-224.421283,12,26.959344
-243.956489,12,26.980973
-93.126593,12,26.996156
-127.193536,12,27.011777
