#{"t_start": 1764011924.9821672, "env_id": "None"}
r,l,t
-110.899356,12,7.797353
-117.915631,12,7.820071
-74.363685,12,7.832825
-165.07053,12,7.855994
-44.892645,12,7.871663
-92.167344,12,7.884563
-105.620022,12,7.906894
-134.796292,12,7.9275
18.582936,12,7.936354
-82.268033,12,7.966543
-119.8315,12,7.984547
-29.873655,12,8.003394
-26.619429,12,8.02167
-83.707232,12,8.045377
-29.827917,12,8.05786
-108.04691,12,8.07803
-59.681727,12,8.090451
17.024132,12,8.116335
12.776701,12,8.133286
-34.825261,12,8.150564
-143.110666,12,8.172265
-90.673516,12,8.184457
-90.27169,12,8.204601
-88.536349,12,8.221873
-34.337514,12,8.232739
-77.456727,12,8.251625
-74.540464,12,8.278817
3.827512,12,8.299499
-7.936164,12,8.314532
-19.207472,12,8.327576
-93.705358,12,8.343443
-24.453708,12,8.366076
-138.1274,12,8.382735
-7.483132,12,8.400015
-96.463881,12,8.421874
14.040569,12,8.432662
-84.120772,12,8.449806
-50.550365,12,8.474917
-22.326676,12,8.501609
-41.161409,12,8.521752
-58.063494,12,8.533173
-106.638914,12,8.554149
-46.318746,12,8.571816
-66.794504,12,8.582727
-204.084823,12,8.614474
-97.34435,12,8.628065
17.629197,12,8.641402
-43.021737,12,8.665647
-107.810836,12,8.682586
-44.514218,12,8.701511
-65.334421,12,8.721775
2.733865,12,8.733366
-51.610082,12,8.756187
-46.446016,12,8.771553
13.295487,12,8.782765
-88.462816,12,8.804855
-98.63305,12,8.821633
-81.197142,12,8.844387
-32.017016,12,8.856132
-92.8457,12,8.871836
-106.215986,12,8.885754
-67.75893,12,8.907743
-80.501096,12,8.927968
-114.277673,12,8.947798
-50.758553,12,8.956163
-104.923077,12,8.980933
-18.481938,12,8.996474
-59.800133,12,9.016439
-14.49175,12,9.032653
-53.212378,12,9.052587
-50.038012,12,9.071827
4.055098,12,9.090522
-39.432936,12,9.107643
-15.494069,12,9.128632
-132.423641,12,9.152633
-60.209225,12,9.166427
-34.656156,12,9.182652
-141.666069,12,9.202535
-164.277423,12,9.219296
-10.272945,12,9.232627
11.116581,12,9.251273
8.2749,12,9.272025
-139.496245,12,9.29309
-77.881167,12,9.308508
-39.516658,12,9.321499
-112.520845,12,9.33603
-77.133258,12,9.356929
-123.575316,12,9.382625
-103.255507,12,9.399314
-144.29011,12,9.415922
-42.346765,12,9.432578
-40.634716,12,9.449354
-32.909696,12,9.469519
-127.97944,12,9.483123
-70.731,12,9.50196
-68.391616,12,9.522025
-27.91323,12,9.535084
-51.691841,12,9.566542
-60.458737,12,9.594784
-4.331638,12,9.607553
-94.628737,12,9.628178
-115.610985,12,9.633164
-71.171946,12,9.664586
-115.493221,12,9.686159
-31.385997,12,9.706989
10.902149,12,9.727631
-67.729841,12,9.744328
-113.417481,12,9.760178
-62.741717,12,9.777572
-61.852084,12,9.79814
-104.321628,12,9.816503
-64.792241,12,9.840858
-124.211892,12,9.862045
-34.217168,12,9.881006
-64.89262,12,9.902882
-143.270903,12,9.922089
-62.563708,12,9.934585
-50.11696,12,9.951842
-14.960527,12,9.977977
-84.683613,12,9.99619
19.19553,12,10.021515
-131.545507,12,10.037346
-83.355441,12,10.055362
-5.708174,12,10.072218
-5.489948,12,10.082499
-11.627286,12,10.103914
-9.315169,12,10.132533
-80.980715,12,10.150622
-69.824137,12,10.171903
-107.886211,12,10.183688
-100.84598,12,10.207105
-67.612973,12,10.226266
-129.504399,12,10.246054
-112.563814,12,10.262472
-68.581725,12,10.279348
-118.909969,12,10.294576
-21.553539,12,10.316191
9.655502,12,10.332644
-119.88942,12,12.451853
-39.143711,12,12.470928
-25.542936,12,12.491707
-34.28227,12,12.51058
14.150981,12,12.5296
18.63556,12,12.553015
18.43093,12,12.577469
18.148846,12,12.599111
-41.656496,12,12.614858
-1.251168,12,12.627892
-61.256188,12,12.646286
10.579047,12,12.658679
-17.849991,12,12.684655
14.70343,12,12.70646
17.536772,12,12.721942
19.201647,12,12.732779
-4.342506,12,12.754711
-14.656041,12,12.771473
18.336776,12,12.795323
8.54203,12,12.815864
-4.959562,12,12.832183
-82.73055,12,12.849356
-81.45937,12,12.864405
-29.159118,12,12.883475
17.804211,12,12.906229
-54.946978,12,12.925883
-56.042231,12,12.932235
-84.299996,12,12.962428
-57.078094,12,12.97822
-85.41599,12,12.999238
16.578756,12,13.01903
-8.649664,12,13.040154
-83.592665,12,13.062045
18.152083,12,13.082101
-103.005193,12,13.100311
-71.859285,12,13.12169
18.888265,12,13.135379
-94.359876,12,13.158376
-13.75362,12,13.179971
2.680228,12,13.199028
12.011855,12,13.221962
-22.721819,12,13.232186
-80.807794,12,13.253243
-71.558196,12,13.277583
-6.006173,12,13.300959
-32.336534,12,13.321573
-78.316076,12,13.342033
-60.325565,12,13.35935
-71.861442,12,13.373738
-53.237381,12,13.382704
-21.059036,12,13.405281
-32.658707,12,13.427581
18.448359,12,13.445493
11.593197,12,13.463635
-10.912745,12,13.478256
-14.735909,12,13.494912
-96.186508,12,13.509758
-94.404385,12,13.533335
-37.695074,12,13.549266
16.12738,12,13.568115
-64.661779,12,13.582169
-50.005852,12,13.598891
16.377326,12,13.615387
-124.922578,12,13.632062
17.290341,12,13.653895
-83.268415,12,13.675603
-66.365045,12,13.682159
-46.626944,12,13.710324
-40.058659,12,13.72762
-42.982262,12,13.742252
-44.13072,12,13.765384
7.551438,12,13.782072
3.575363,12,13.798811
-77.149702,12,13.815372
-6.690213,12,13.82986
-66.038381,12,13.848738
-26.918111,12,13.864308
-24.101924,12,13.882061
-115.631049,12,13.90265
6.552328,12,13.922188
-103.962888,12,13.945221
-107.185177,12,13.969811
-46.075421,12,13.998842
17.358821,12,14.013385
18.685471,12,14.02773
-112.88284,12,14.046867
17.602218,12,14.062637
8.949436,12,14.078976
-38.308008,12,14.102965
-66.655843,12,14.12177
-33.178489,12,14.134156
-2.013163,12,14.150029
-60.257431,12,14.17215
-68.957334,12,14.197737
17.952487,12,14.219788
18.566214,12,14.238335
17.738739,12,14.254624
-34.272355,12,14.271693
-48.081493,12,14.292288
-20.126511,12,14.315674
-23.227356,12,14.332011
-43.891187,12,14.360355
6.195227,12,14.377587
-64.95515,12,14.398955
18.553646,12,14.417374
-39.081099,12,14.441334
-32.677331,12,14.457192
-35.850083,12,14.472941
-94.822712,12,14.4971
-44.829927,12,14.517631
-7.544308,12,14.533544
17.629446,12,14.557698
18.259514,12,14.584292
-15.571259,12,14.602181
-50.557446,12,14.622991
-84.805007,12,14.642467
-80.111813,12,14.657789
-14.899681,12,14.67414
-41.826507,12,14.692006
-10.97078,12,14.704106
6.648343,12,14.732094
-116.779363,12,14.752493
18.610508,12,14.767953
18.200622,12,14.784607
-60.289125,12,14.79962
-33.886768,12,14.821554
-167.125844,12,14.841171
19.594878,12,14.859017
18.672942,12,14.877721
-68.628528,12,14.898661
10.85056,12,14.915283
17.010994,12,14.932446
-9.350365,12,14.953798
16.381376,12,14.972902
-38.194175,12,14.984272
-11.76016,12,15.000386
-94.538917,12,15.026248
-34.435135,12,15.044914
18.219725,12,15.065831
16.606393,12,15.081953
-108.369946,12,15.099074
-98.542355,12,15.115197
-24.082856,12,15.131873
-102.621039,12,15.148619
9.349092,12,15.171728
-86.216332,12,15.184102
16.550639,12,15.200776
-38.787346,12,15.222224
-13.274541,12,15.233134
-78.148285,12,15.251752
-28.534161,12,15.2798
18.01553,12,15.298697
-22.197709,12,15.31666
-96.314106,12,15.331903
-66.613668,12,15.348632
-49.294155,12,15.365261
-47.100969,12,15.381831
-63.60912,12,15.403991
18.312176,12,15.423775
-44.948873,12,15.442834
-56.554304,12,15.451492
-104.205208,12,15.477612
0.218759,12,15.482727
-74.464479,12,15.515153
-25.207077,12,15.531903
-99.409065,12,15.549136
-152.208304,12,15.568567
14.376654,12,15.581808
-122.322691,12,15.600765
15.055566,12,15.621516
-125.256969,12,15.634267
-41.554136,12,17.714906
-66.940786,12,17.733674
18.762954,12,17.750796
18.065868,12,17.771423
16.91709,12,17.782247
-68.163485,12,17.804924
-29.809301,12,17.822061
-24.161874,12,17.837373
-7.659777,12,17.859051
-38.447408,12,17.871575
-2.057971,12,17.880855
18.764644,12,17.912636
-57.127846,12,17.927853
18.430153,12,17.950763
18.905718,12,17.967888
-76.88955,12,17.983152
18.0981,12,17.999742
-98.016644,12,18.024119
-35.133154,12,18.041651
-9.669229,12,18.056704
-50.422676,12,18.07206
-52.71466,12,18.081486
15.809406,12,18.112255
8.652075,12,18.133544
-53.710404,12,18.151809
-21.006393,12,18.167099
19.600781,12,18.183036
-27.322531,12,18.202655
-107.411171,12,18.220643
18.878714,12,18.241374
-37.038807,12,18.256782
3.251896,12,18.272099
5.299485,12,18.28847
-12.598024,12,18.304934
-47.446274,12,18.327996
-39.551013,12,18.355161
-123.700644,12,18.37947
16.914994,12,18.399982
17.113443,12,18.416503
18.474116,12,18.431905
-20.04675,12,18.448567
-13.303947,12,18.465093
19.117814,12,18.490559
-4.021585,12,18.504648
-61.819846,12,18.521847
8.268789,12,18.54458
-35.912762,12,18.565318
17.758227,12,18.593734
-20.024782,12,18.613036
16.203373,12,18.633776
-100.903752,12,18.649756
15.841429,12,18.672286
-9.596563,12,18.681463
17.583718,12,18.714766
8.346027,12,18.731664
18.896701,12,18.753944
-7.92147,12,18.771682
0.878981,12,18.784471
7.217308,12,18.800439
-31.591703,12,18.829426
-1.282626,12,18.849485
18.332859,12,18.865559
-18.966605,12,18.881666
18.171983,12,18.898432
-45.965485,12,18.923697
-15.216181,12,18.945845
13.027204,12,18.966189
-55.418739,12,18.986932
-73.437674,12,19.000534
-43.545101,12,19.023848
-63.389184,12,19.034914
-5.182798,12,19.054967
-47.593558,12,19.076376
-1.926011,12,19.093347
-19.171879,12,19.111156
-30.993625,12,19.131429
17.460134,12,19.148053
18.020152,12,19.165014
17.250883,12,19.181483
-22.881042,12,19.192327
18.280052,12,19.21677
0.88327,12,19.237108
17.348265,12,19.255371
18.143491,12,19.271823
-22.495993,12,19.29051
-27.649612,12,19.30484
-57.252508,12,19.321591
-50.030728,12,19.346516
18.791407,12,19.364749
16.983027,12,19.381338
13.063412,12,19.400536
-62.641538,12,19.417554
18.795968,12,19.432994
18.27042,12,19.45583
-91.640932,12,19.472376
6.266578,12,19.483851
18.164678,12,19.504803
5.557894,12,19.522085
-20.998431,12,19.535328
-79.692112,12,19.553967
-26.750552,12,19.577982
17.923308,12,19.596562
11.919777,12,19.61736
-21.665735,12,19.634593
-51.661856,12,19.662912
-29.522531,12,19.686417
16.287397,12,19.703533
-35.878036,12,19.721847
16.020451,12,19.731339
-42.759114,12,19.755376
-9.040356,12,19.771804
7.524991,12,19.795601
13.997935,12,19.810124
-13.023582,12,19.833445
18.936026,12,19.861313
18.073043,12,19.88212
18.641833,12,19.910472
15.922088,12,19.927335
-36.187677,12,19.942669
-47.865104,12,19.959445
16.502693,12,19.978025
15.660267,12,19.995081
-24.016581,12,20.016589
18.387399,12,20.042899
-100.943632,12,20.062522
16.362788,12,20.083941
-13.857663,12,20.097976
-19.8219,12,20.123795
-22.053646,12,20.13693
-4.457712,12,20.153619
18.543959,12,20.172077
8.577719,12,20.181229
-31.511754,12,20.201653
-81.918854,12,20.221876
-13.643791,12,20.244987
14.270639,12,20.265514
-69.529086,12,20.28179
-101.20923,12,20.297921
8.73563,12,20.314535
14.890856,12,20.33587
-11.013453,12,20.352201
18.556491,12,20.372062
18.124482,12,20.385532
19.467581,12,20.401164
15.976076,12,20.422359
-79.807181,12,20.427981
5.567398,12,20.457032
-5.87058,12,20.477837
-120.914831,12,20.500898
14.373615,12,20.521455
-35.642051,12,20.550996
18.031589,12,20.578295
-16.346646,12,20.599933
17.311126,12,20.616414
-56.018555,12,20.635241
15.354763,12,20.657384
16.865855,12,20.679705
-103.709874,12,20.698025
16.082195,12,20.714793
-15.533094,12,20.737889
-63.399942,12,20.759099
13.946602,12,20.782396
-18.226126,12,20.798429
16.639299,12,20.815274
16.831544,12,20.832434
-24.159759,12,20.849296
17.525406,12,20.867171
-43.031285,12,20.890697
-28.390788,12,20.910227
17.585572,12,20.927678
-39.42635,12,22.926707
18.469796,12,22.954036
17.836786,12,22.972101
-20.757057,12,22.983632
-43.510027,12,22.998821
18.938109,12,23.025234
-12.312342,12,23.044055
-0.695542,12,23.069769
16.37877,12,23.082924
18.619754,12,23.097924
18.103181,12,23.114675
19.158888,12,23.132354
15.476119,12,23.153624
8.149506,12,23.183104
16.769242,12,23.198866
17.543163,12,23.218521
14.749028,12,23.231247
17.723028,12,23.250485
8.154828,12,23.269969
-31.562,12,23.292699
16.8966,12,23.305634
0.831084,12,23.327942
16.27978,12,23.348996
2.062709,12,23.365187
18.580577,12,23.384033
17.678451,12,23.400254
18.542004,12,23.42174
10.227099,12,23.44151
15.176901,12,23.457527
-27.306845,12,23.47776
-31.043526,12,23.497516
-8.401702,12,23.514557
17.426809,12,23.536942
-33.713769,12,23.553327
17.797283,12,23.572805
18.066373,12,23.597098
3.66008,12,23.621923
17.492157,12,23.641982
-24.384287,12,23.657819
-32.204284,12,23.677499
17.561658,12,23.699355
17.869876,12,23.722049
16.012921,12,23.730681
16.397439,12,23.761665
-29.689215,12,23.78259
16.925376,12,23.803779
15.162375,12,23.821678
15.005541,12,23.847566
-45.725111,12,23.862375
-26.957742,12,23.881428
17.356388,12,23.897496
2.338109,12,23.914557
-8.945541,12,23.930912
-80.822864,12,23.952285
17.256842,12,23.969818
-21.605387,12,23.98803
-46.773242,12,24.007092
18.170154,12,24.02853
-19.591242,12,24.051591
18.504781,12,24.064953
-22.764002,12,24.080744
9.073119,12,24.103081
-8.480921,12,24.122996
-49.263939,12,24.130743
-4.204588,12,24.151446
-3.520682,12,24.178379
-7.179569,12,24.196394
3.522175,12,24.212814
17.237769,12,24.233388
18.380288,12,24.248302
-4.343985,12,24.264891
17.122443,12,24.280736
14.332542,12,24.305387
15.232678,12,24.321427
18.610625,12,24.342752
18.289885,12,24.359179
-21.454657,12,24.37753
16.09111,12,24.393983
15.975394,12,24.414488
17.504588,12,24.430846
11.095268,12,24.449926
17.688795,12,24.466087
18.591883,12,24.482437
16.398279,12,24.508472
-0.479272,12,24.522562
-30.679749,12,24.531048
5.603867,12,24.561675
13.403268,12,24.578188
-9.232344,12,24.597409
-14.167231,12,24.614657
-0.247769,12,24.634083
4.648812,12,24.649894
-3.386865,12,24.67406
18.372172,12,24.682098
18.960602,12,24.705343
17.207778,12,24.728374
-0.273629,12,24.747074
18.63174,12,24.764854
-3.299961,12,24.780609
18.457563,12,24.801586
11.871528,12,24.818413
17.613325,12,24.830659
17.986431,12,24.857826
-38.39672,12,24.880823
18.649641,12,24.901505
16.864788,12,24.927781
19.569327,12,24.952044
7.372159,12,24.971773
17.672582,12,24.985971
4.36556,12,25.004744
-16.589478,12,25.021591
13.138208,12,25.042455
13.958933,12,25.069438
-19.521476,12,25.091357
17.225267,12,25.111316
17.859824,12,25.132731
17.829225,12,25.155497
18.172242,12,25.179654
15.990492,12,25.197911
16.959268,12,25.216611
16.855215,12,25.230588
0.35001,12,25.248599
10.613777,12,25.267414
-0.22304,12,25.292181
5.517087,12,25.312213
19.032751,12,25.331059
18.190861,12,25.347263
-26.564283,12,25.364592
15.275414,12,25.38055
15.485309,12,25.400573
-24.110033,12,25.424775
17.998498,12,25.441087
18.507614,12,25.456789
18.764295,12,25.478341
3.975842,12,25.499453
18.793789,12,25.516546
-8.985934,12,25.531723
15.734898,12,25.554409
0.236634,12,25.571924
18.854932,12,25.580586
17.821186,12,25.609969
18.248929,12,25.630694
-29.872156,12,25.65007
16.472342,12,25.673788
15.024633,12,25.683081
16.916891,12,25.70553
-45.169881,12,25.732989
-31.967301,12,25.748608
15.420665,12,25.772076
18.504917,12,25.786403
16.977732,12,25.814431
17.487518,12,25.948837
-11.523462,12,25.964985
18.744747,12,25.980498
18.775751,12,26.005207
16.025812,12,26.022561
18.114799,12,26.041524
-6.696519,12,26.062535
17.372124,12,26.080572
19.427257,12,26.091841
17.620396,12,26.114029
17.005858,12,26.13086
7.759877,12,26.150128
18.081389,12,26.170364
11.794955,12,26.181215
17.225484,12,26.20395
19.535754,12,26.221762
16.737328,12,26.230479
18.499689,12,26.251886
17.507898,12,26.274206
12.66089,12,26.296279
-16.012253,12,28.582258
7.958115,12,28.597297
-2.443265,12,28.622067
17.307337,12,28.645324
-60.309332,12,28.660165
18.309913,12,28.683105
17.97964,12,28.69923
16.394278,12,28.715576
18.048119,12,28.740102
18.135163,12,28.758523
15.36943,12,28.772351
6.667167,12,28.780786
16.965736,12,28.804105
6.527595,12,28.821851
3.674559,12,28.848871
16.181615,12,28.86926
17.49874,12,28.887639
17.505747,12,28.904136
18.282841,12,28.921742
18.41563,12,28.948846
17.214914,12,28.965226
15.867981,12,28.986838
-22.98799,12,28.999993
16.870848,12,29.022174
18.70919,12,29.044727
18.762991,12,29.064306
17.911661,12,29.081515
15.61282,12,29.097769
13.807357,12,29.130218
16.512048,12,29.153366
14.43881,12,29.17824
17.080607,12,29.198234
17.587111,12,29.215179
17.36916,12,29.232494
17.258687,12,29.265471
18.070185,12,29.293947
-22.13829,12,29.320289
18.546786,12,29.342257
-16.227259,12,29.364264
18.191713,12,29.383798
16.446459,12,29.408794
12.901528,12,29.429438
18.446287,12,29.45343
17.478213,12,29.47454
19.676711,12,29.502735
17.282182,12,29.524459
17.58088,12,29.535698
19.435659,12,29.555959
16.160097,12,29.578013
17.195973,12,29.593058
5.111476,12,29.61747
15.584725,12,29.636231
17.603304,12,29.654442
14.224497,12,29.67179
11.403116,12,29.687151
16.958271,12,29.698197
18.305837,12,29.731854
17.307999,12,29.746922
18.284801,12,29.762736
16.241642,12,29.781537
7.992942,12,29.799685
17.844018,12,29.816226
17.551176,12,29.834082
18.748375,12,29.855866
17.231743,12,29.872572
-57.450378,12,29.882
5.426099,12,29.903584
16.228907,12,29.921477
15.995553,12,29.945882
17.935946,12,29.961616
11.493641,12,29.980531
17.544861,12,29.999513
16.41968,12,30.0163
16.76864,12,30.032385
18.056984,12,30.053646
5.123329,12,30.071646
16.636015,12,30.088717
18.236983,12,30.112924
10.256824,12,30.130111
18.356883,12,30.148948
18.452912,12,30.164474
15.519305,12,30.181639
17.67102,12,30.196667
15.338865,12,30.21328
-1.057095,12,30.240065
2.464792,12,30.269582
17.735266,12,30.288332
-0.859691,12,30.305262
-22.557939,12,30.327424
18.019194,12,30.347188
17.043526,12,30.364277
18.274318,12,30.379955
-19.611148,12,30.396711
-48.410161,12,30.414433
17.12111,12,30.431459
18.392489,12,30.451297
17.771684,12,30.468738
17.172496,12,30.480713
17.553124,12,30.50038
-2.549115,12,30.524982
17.553515,12,30.543682
-44.768207,12,30.563695
14.950473,12,30.581999
15.707368,12,30.603921
16.592607,12,30.620225
-14.020759,12,30.637689
17.352133,12,30.652107
18.463637,12,30.668396
18.220098,12,30.687242
17.828844,12,30.700948
18.133339,12,30.726625
17.217327,12,30.742703
-12.901707,12,30.758569
18.418408,12,30.777642
18.134637,12,30.795911
17.332585,12,30.813201
14.441851,12,30.829919
16.441301,12,30.846586
16.52675,12,30.871535
17.257478,12,30.880295
16.957871,12,30.902729
17.342899,12,30.922119
17.376768,12,30.947563
17.278763,12,30.964894
4.269583,12,30.983923
17.323821,12,30.999661
18.373199,12,31.019357
1.084975,12,31.039018
17.976161,12,31.068288
18.59454,12,31.08136
18.231234,12,31.099057
14.249432,12,31.122025
16.445637,12,31.142363
17.564244,12,31.158374
-26.18791,12,31.184605
16.555055,12,31.198434
18.641711,12,31.222127
16.626876,12,31.231504
17.535592,12,31.254925
18.364707,12,31.280047
-35.981858,12,31.296018
16.991927,12,31.315766
16.978046,12,31.32991
15.131924,12,31.349914
11.973307,12,31.366511
-13.142436,12,31.382028
17.579986,12,31.400158
17.434082,12,31.428328
17.802994,12,31.44712
18.534485,12,31.464808
-0.257414,12,31.493932
18.535811,12,31.514357
18.492297,12,31.53297
16.873743,12,31.554859
18.454928,12,31.572173
18.200928,12,31.585002
-39.942839,12,31.615467
14.716708,12,31.632262
-62.108454,12,31.648844
11.575455,12,31.677619
15.671628,12,31.701324
17.005468,12,31.726315
19.235528,12,31.744317
19.026527,12,31.767244
17.434839,12,31.784129
17.866421,12,31.80057
15.766701,12,31.818068
17.916448,12,31.838754
18.557838,12,31.854799
17.003066,12,31.87141
16.723324,12,31.885492
16.916279,12,33.91449
18.968194,12,33.931785
1.276333,12,33.955983
15.753667,12,33.971588
-18.378361,12,33.980409
18.565792,12,34.010215
14.81177,12,34.027263
16.196051,12,34.043535
16.607212,12,34.065095
18.563882,12,34.08247
16.08138,12,34.102467
18.477765,12,34.11915
16.743073,12,34.132501
18.193947,12,34.148144
17.966234,12,34.171565
18.535569,12,34.194122
16.069504,12,34.217424
16.96489,12,34.23276
19.562534,12,34.249139
16.225666,12,34.264711
18.438842,12,34.279577
16.719494,12,34.303367
17.689272,12,34.32217
17.278864,12,34.338865
4.481159,12,34.35394
17.077615,12,34.371785
16.593797,12,34.385364
16.195428,12,34.403596
18.030955,12,34.421606
17.396699,12,34.441324
17.293963,12,34.460655
16.54706,12,34.477758
17.647253,12,34.498849
-2.383726,12,34.518892
17.876076,12,34.535972
8.986032,12,34.54828
18.329088,12,34.565073
18.967971,12,34.57943
16.46414,12,34.603873
17.111029,12,34.625482
16.622181,12,34.637837
16.885339,12,34.659589
16.605015,12,34.67817
8.965944,12,34.6932
17.609867,12,34.713757
10.977117,12,34.738006
17.537694,12,34.757013
18.800923,12,34.771745
16.919227,12,34.792916
18.37067,12,34.808812
18.144091,12,34.829391
16.519683,12,34.847377
16.099578,12,34.864784
9.230502,12,34.880145
18.472971,12,34.896383
18.16364,12,34.915906
17.634938,12,34.942673
16.430124,12,34.963704
17.826786,12,34.982181
18.654705,12,34.999067
17.392613,12,35.025896
16.370841,12,35.04903
14.231574,12,35.064693
16.672657,12,35.08002
18.01488,12,35.096797
16.982811,12,35.120202
19.494151,12,35.136189
18.57478,12,35.154228
16.300717,12,35.174371
14.949966,12,35.179879
17.566549,12,35.207944
17.333256,12,35.226013
16.74944,12,35.242494
16.768185,12,35.262799
16.500676,12,35.279487
14.836256,12,35.299447
18.935544,12,35.315971
16.489744,12,35.331083
18.3164,12,35.353807
17.654699,12,35.377719
19.149814,12,35.397324
-5.406533,12,35.414844
18.105021,12,35.430435
14.167502,12,35.449019
19.401703,12,35.476309
17.412693,12,35.497943
17.268388,12,35.514991
16.327219,12,35.5299
