#{"t_start": 1768154143.7165148, "env_id": "None"}
r,l,t
-144.740743,12,35.776473
-191.310069,12,35.803429
-175.082666,12,35.833413
-132.029286,12,35.869164
-161.77126,12,35.896513
-332.784715,12,35.927202
-102.932945,12,35.955334
-161.789546,12,35.98737
-62.443053,12,36.013611
-254.57073,12,36.04563
-297.032758,12,36.073746
-306.849486,12,36.102284
-68.574864,12,36.126538
7.284462,12,36.155739
-59.953821,12,36.184863
-182.877956,12,36.217264
-269.604213,12,36.244508
-131.6768,12,36.278114
-226.912454,12,36.333616
-183.457839,12,36.366717
-72.721297,12,36.399383
-173.267394,12,36.443326
-91.939337,12,36.479026
-190.150447,12,36.514169
1.774892,12,36.540078
-213.8389,12,36.56926
-264.541412,12,36.592762
-210.239692,12,36.616382
-276.512705,12,36.637101
-384.183768,12,36.666807
-175.856908,12,36.694117
-156.810627,12,36.720492
-94.309392,12,36.748652
-117.074478,12,36.779322
-250.078057,12,36.80699
-64.600646,12,36.833375
-58.50831,12,36.859557
-85.946806,12,36.888176
-285.839483,12,36.918379
-284.816957,12,36.942844
-64.378581,12,36.973663
-120.770996,12,37.002621
-88.034159,12,39.435423
-119.609987,12,39.466054
-224.578041,12,39.493124
-99.885118,12,39.515887
-282.218189,12,39.541621
-67.880306,12,39.571396
-108.068246,12,39.599233
-45.835905,12,39.626427
-218.573635,12,39.649169
-90.940416,12,39.683696
-132.783955,12,39.711796
-96.206406,12,39.738156
-113.273469,12,39.76268
-270.506755,12,39.799538
-186.534651,12,39.830226
-202.759203,12,39.859848
-113.983531,12,39.887085
-94.655671,12,39.923886
-201.827324,12,39.949619
-116.393934,12,39.981271
-141.578304,12,40.018326
-176.394959,12,40.046789
-241.485266,12,40.07535
-57.375831,12,40.100597
-235.465431,12,40.133981
5.669181,12,40.165452
-145.118005,12,40.19289
-48.93643,12,40.221236
-200.500449,12,40.25084
-185.936963,12,40.279278
-128.522869,12,40.304843
-59.682165,12,40.334945
-33.862265,12,40.366373
-260.844498,12,40.391894
-82.293447,12,40.420241
-192.824302,12,40.455052
-150.781413,12,40.486007
-211.47191,12,40.515323
-108.91906,12,40.544802
-168.29672,12,40.579705
6.89263,12,40.608295
-353.764787,12,40.637024
-170.097368,12,40.663698
-184.301329,12,40.700447
-94.130001,12,40.732246
-222.86318,12,40.761274
-79.129925,12,40.79582
-219.475707,12,40.824048
