#{"t_start": 1764029237.9895027, "env_id": "None"}
r,l,t
-53.035865,12,1.929226
-136.249994,12,1.945896
-86.648541,12,1.945896
-139.391479,12,1.964616
-66.577313,12,1.970147
-126.316025,12,1.980303
-73.052924,12,1.999916
-187.309804,12,2.008929
-145.226345,12,2.020666
-60.880478,12,2.035824
-163.14179,12,2.046122
-99.897022,12,2.056269
-166.581665,12,2.066459
-27.053844,12,2.084696
-190.591078,12,2.09905
-138.920023,12,2.114615
16.789507,12,2.120369
-97.562437,12,2.130968
-162.515264,12,2.145816
-158.705884,12,2.157597
-228.599843,12,2.168822
-39.293621,12,2.17909
-83.742064,12,2.180366
-174.244396,12,2.20175
-166.129398,12,2.211884
-166.02928,12,2.220525
-142.253579,12,2.231652
-186.105299,12,2.231652
-162.462025,12,2.24725
-147.013053,12,2.264602
-188.764692,12,2.275016
-76.978821,12,2.285755
-188.178811,12,2.29588
-149.033261,12,2.29588
-52.699521,12,2.314514
-192.426248,12,2.330381
-199.076429,12,2.330886
-124.988887,12,2.346114
-195.607129,12,2.362557
-140.736725,12,2.370403
17.185413,12,2.381171
-169.18352,12,2.381171
-124.855262,12,2.396144
-109.306489,12,2.41502
-157.92333,12,2.431246
-123.752005,12,2.431246
-156.86288,12,2.446964
-216.57775,12,2.462886
-85.746035,12,2.475482
-141.222757,12,2.486154
-159.145306,12,2.495938
-38.731799,12,2.50596
-79.654599,12,2.515336
-152.898268,12,2.529129
-149.047696,12,2.529129
-87.68198,12,2.554348
-217.012773,12,2.566587
-100.210718,12,2.579919
-132.451787,12,2.579919
-80.390245,12,2.605247
-159.475892,12,2.616623
-152.419499,12,2.620634
-126.344956,12,2.629054
-58.773883,12,2.646782
-171.552394,12,2.658194
-99.156715,12,2.670373
-172.416958,12,2.681065
-80.264586,12,2.690683
-184.993313,12,2.69581
-182.823678,12,2.71193
-158.553379,12,2.722565
-193.612223,12,2.732053
-192.252636,12,2.743689
-112.105568,12,2.747892
-200.488721,12,2.766622
-110.877087,12,2.776148
-181.92629,12,2.78154
-95.25001,12,2.796316
-200.342435,12,2.812556
-215.781952,12,2.821038
-17.086112,12,2.83067
-60.309855,12,2.83067
-92.444249,12,2.84882
-117.611083,12,2.865889
-133.8677,12,2.875397
-31.600727,12,2.888463
-133.604101,12,2.897463
-112.483352,12,2.912626
-125.80792,12,2.92267
-124.506493,12,2.934371
-108.406284,12,2.945763
-88.401177,12,2.95732
-53.165985,12,2.964987
-159.641856,12,2.979025
-93.029296,12,4.011393
-127.593303,12,4.020369
-171.994611,12,4.030138
-35.826088,12,4.045749
-93.359184,12,4.058473
-73.611693,12,4.070243
-153.178181,12,4.082207
-98.72723,12,4.093211
-173.162554,12,4.095555
-192.234966,12,4.114808
-198.401118,12,4.120335
-95.559867,12,4.131427
-89.849706,12,4.145558
-71.291569,12,4.157873
-127.455357,12,4.168467
-32.767675,12,4.178028
-192.969365,12,4.179954
12.861822,12,4.195711
-19.807536,12,4.207022
-39.168114,12,4.214832
-137.955074,12,4.229838
-1.059371,12,4.23089
-12.222867,12,4.255231
16.299539,12,4.268688
-58.924253,12,4.278832
-135.977901,12,4.289203
-71.981168,12,4.299185
-83.738627,12,4.309883
-53.224006,12,4.320544
-128.941019,12,4.330628
-109.385143,12,4.340654
17.767837,12,4.346545
-63.100048,12,4.362116
-57.737482,12,4.370438
-225.683031,12,4.379011
-4.08388,12,4.379011
-213.382059,12,4.396969
-109.596659,12,4.414917
-80.429063,12,4.424444
-151.097262,12,4.430678
-54.053227,12,4.446422
-56.180114,12,4.457901
-16.420232,12,4.474145
-74.208605,12,4.486332
-210.23706,12,4.497802
-65.207167,12,4.507103
-163.104986,12,4.521353
-128.087072,12,4.531619
-162.87016,12,4.542636
-43.445732,12,4.552975
-129.702891,12,4.564141
-111.397644,12,4.577606
-204.961153,12,4.587799
-219.731251,12,4.600356
-133.912863,12,4.610332
-113.941049,12,4.624472
14.727976,12,4.635864
-137.378022,12,4.645435
-175.516148,12,4.656827
-124.128343,12,4.668012
-108.388457,12,4.678056
-102.232158,12,4.688136
-90.162596,12,4.700601
-209.469999,12,4.712146
-150.809251,12,4.722303
-105.93746,12,4.729067
-162.530696,12,4.729067
-105.884191,12,4.754683
-81.713449,12,4.765002
-10.884024,12,4.776151
12.046776,12,4.786688
-16.596601,12,4.797937
-23.320622,12,4.811598
-168.746085,12,4.822508
-26.50447,12,4.832451
-153.398102,12,4.842583
1.389568,12,4.848009
-20.452688,12,4.869111
-120.756383,12,4.880302
-40.256509,12,4.880302
-178.36985,12,4.896703
-172.411202,12,4.914535
-106.769371,12,4.920169
-136.559116,12,4.931324
-159.51915,12,4.948088
-159.645668,12,4.964389
-7.846809,12,4.970982
-122.280306,12,4.98063
-93.769955,12,4.996609
-109.44609,12,5.009051
-111.924272,12,5.02331
-1.428404,12,5.029584
-184.221078,12,5.04723
-134.07728,12,5.057477
-94.796273,12,5.070374
-147.691823,12,5.081469
-84.658101,12,5.091469
-136.015894,12,5.09568
-145.046083,12,5.113276
-47.609454,12,5.120318
-97.116034,12,5.132125
-125.895118,12,5.147446
-205.860272,12,5.157602
-53.656226,12,5.169595
-69.030812,12,5.178746
-118.490969,12,5.190193
-165.509439,12,5.200787
-34.473631,12,5.211061
-148.531018,12,5.220488
-168.988504,12,5.228788
-190.188232,12,5.242488
-133.02006,12,5.25635
-74.427762,12,5.267118
-105.660852,12,5.276781
-72.797532,12,5.287509
-71.0254,12,5.295916
-184.150441,12,5.309125
-143.064442,12,5.318875
-44.970594,12,5.330281
2.281614,12,5.330281
-109.027492,12,5.345297
-132.699387,12,5.364596
-136.785644,12,5.374842
-163.881612,12,5.378867
-173.746735,12,5.395669
-58.478737,12,5.407583
-167.238354,12,5.419425
-24.729018,12,5.430404
1.091867,12,5.44238
-167.383062,12,5.445634
-139.636722,12,5.465786
-111.245978,12,5.476298
-61.882007,12,5.488577
-82.043691,12,5.49547
-96.453249,12,5.508452
-46.949482,12,5.520203
-171.490578,12,5.530875
-20.442422,12,5.530875
-72.008231,12,5.551956
-52.791292,12,5.563923
-92.803475,12,5.575117
-26.097708,12,5.588087
-48.528172,12,5.600496
-105.009249,12,5.61108
-191.460668,12,5.621785
-140.352664,12,5.63184
-206.523816,12,5.642895
-76.042065,12,5.657142
-178.638481,12,5.670997
-161.460854,12,5.68857
-170.641821,12,5.703775
16.677529,12,5.71796
-177.848844,12,5.731702
-49.742493,12,5.741721
-6.279372,12,5.7482
-108.046724,12,5.765259
-80.110859,12,5.773841
4.070006,12,5.788439
-25.236933,12,5.799528
-31.327238,12,5.809359
-74.72711,12,5.821583
-11.982661,12,5.83445
-8.074247,12,5.846276
-179.988071,12,5.856925
-114.766402,12,5.86779
-80.256431,12,5.877906
-72.372602,12,5.888923
-111.048415,12,5.904045
-180.852767,12,5.916623
-49.537072,12,5.930092
-113.514756,12,5.942105
16.550495,12,7.020303
-2.048273,12,7.031183
-197.921169,12,7.046911
-48.975197,12,7.057697
-70.413568,12,7.069105
-143.108699,12,7.083614
-1.819672,12,7.093624
-128.552999,12,7.099212
-4.432296,12,7.118259
2.849589,12,7.130855
-151.747813,12,7.131436
-88.281871,12,7.15069
-126.3428,12,7.164405
-98.532016,12,7.170304
-79.458281,12,7.179999
-144.960191,12,7.199046
-106.051037,12,7.20959
-28.661608,12,7.223837
-42.056065,12,7.232772
-103.309638,12,7.25002
17.794358,12,7.261672
-16.946047,12,7.27289
-143.787527,12,7.285259
-16.283245,12,7.29607
-108.322158,12,7.296609
-124.607119,12,7.314599
-144.626173,12,7.332314
-115.538413,12,7.346782
-89.257828,12,7.355785
9.079489,12,7.368725
-69.749705,12,7.379945
-5.732452,12,7.392946
-150.200028,12,7.407032
-81.225708,12,7.419163
-32.13657,12,7.4306
-61.332235,12,7.440607
0.926676,12,7.453739
-44.521449,12,7.465981
-91.395859,12,7.477085
-17.63759,12,7.488151
-96.677537,12,7.498055
6.197796,12,7.50856
18.036489,12,7.519365
-119.767916,12,7.529315
-23.913954,12,7.539314
-133.124966,12,7.549689
-35.153721,12,7.563182
-167.927268,12,7.572707
-2.861241,12,7.578572
-166.726803,12,7.598442
-143.679352,12,7.613363
12.955554,12,7.620893
-30.951304,12,7.629857
-159.15731,12,7.65004
-128.127431,12,7.670283
-97.218579,12,7.681338
-69.763672,12,7.692341
-43.931861,12,7.696983
-81.401437,12,7.714242
-100.615557,12,7.729459
6.817473,12,7.729459
-86.682007,12,7.748355
-79.279151,12,7.764105
-44.900553,12,7.770614
15.060203,12,7.788908
-9.020767,12,7.797603
-56.63374,12,7.807649
-57.486199,12,7.820698
-54.280886,12,7.830108
-56.623595,12,7.8494
17.11268,12,7.863565
-56.316207,12,7.88075
-19.768647,12,7.900206
11.058825,12,7.912652
-110.564585,12,7.920378
-74.412987,12,7.934515
-124.341263,12,7.946237
-108.101982,12,7.957202
-97.680664,12,7.970302
15.607486,12,7.980079
-8.315173,12,7.999818
-113.12272,12,8.017315
3.50049,12,8.028924
-92.929253,12,8.029931
-7.950724,12,8.051541
-83.516581,12,8.064945
-58.067162,12,8.075494
-70.613619,12,8.086064
-135.653001,12,8.098523
-125.365353,12,8.112274
-61.346375,12,8.121869
-82.444592,12,8.134392
4.751587,12,8.14515
-19.88714,12,8.159717
-38.601987,12,8.173847
16.980556,12,8.185301
-67.895121,12,8.196194
-76.360157,12,8.207069
-22.513121,12,8.218003
-6.505311,12,8.232782
-41.368105,12,8.243786
15.053334,12,8.256948
-112.50942,12,8.268845
-14.791247,12,8.2829
-5.003524,12,8.293867
-37.924711,12,8.303834
-40.925719,12,8.314409
-154.662375,12,8.331891
-101.978817,12,8.345524
16.412563,12,8.357033
-123.199494,12,8.368751
-79.405861,12,8.380334
-102.912418,12,8.380838
-185.033652,12,8.404128
-84.352768,12,8.414459
-116.585942,12,8.420656
-71.198443,12,8.429293
-61.546708,12,8.446255
-159.915148,12,8.457497
1.50948,12,8.470229
-117.86898,12,8.480858
-55.820538,12,8.493948
-123.810784,12,8.507016
-119.023803,12,8.518764
-3.972717,12,8.533224
-1.545242,12,8.543253
10.475514,12,8.546347
10.625315,12,8.570077
-110.270328,12,8.579363
-195.631981,12,8.598442
-39.968772,12,8.608969
-18.511109,12,8.621072
-116.861503,12,8.63083
-133.839869,12,8.63083
-129.419485,12,8.646591
14.492918,12,8.669017
-57.633716,12,8.684528
-113.055262,12,8.696316
-71.066828,12,8.707469
-24.273029,12,8.720315
-50.699409,12,8.730239
-178.202314,12,8.745769
-82.690973,12,8.757338
-61.055515,12,8.764974
-56.082042,12,8.779481
-50.253194,12,8.779481
-34.689634,12,8.801432
-15.040981,12,8.814666
12.085669,12,8.828686
2.070214,12,8.834046
-76.219114,12,8.851785
13.516347,12,8.865599
-0.131326,12,8.879174
-65.511155,12,8.889173
2.659232,12,8.902139
-83.942674,12,8.914205
-84.653302,12,8.924219
-61.29977,12,8.935824
11.705061,12,8.946766
-82.829452,12,8.959434
-136.69538,12,8.970536
15.466979,12,8.981229
8.42214,12,8.992229
-12.480379,12,9.003796
-110.894473,12,9.01696
9.501785,12,9.026435
-113.160183,12,9.038253
-95.016301,12,9.050666
17.518866,12,9.061726
-117.616544,12,9.072821
-119.295116,12,9.083229
-6.318729,12,10.246527
-128.062343,12,10.263312
-22.235418,12,10.27409
-114.460507,12,10.284186
15.847872,12,10.295683
6.881952,12,10.302007
18.173369,12,10.318937
4.388158,12,10.333014
17.525938,12,10.34502
16.354334,12,10.35522
-70.613416,12,10.365937
-4.391888,12,10.370487
12.182791,12,10.380685
-11.406257,12,10.401731
-141.437775,12,10.413756
-53.545251,12,10.420444
15.465922,12,10.42863
-4.678047,12,10.44637
-63.668764,12,10.465392
17.766554,12,10.475611
13.731062,12,10.486842
-55.372883,12,10.497332
-16.799581,12,10.507342
-84.135185,12,10.520506
16.841435,12,10.530797
-9.90524,12,10.530797
18.966129,12,10.555236
-111.222052,12,10.564464
-23.604378,12,10.578412
5.777998,12,10.578412
-13.888244,12,10.604652
14.857044,12,10.615539
-86.467784,12,10.630823
0.89597,12,10.64085
-50.373797,12,10.646263
-130.19486,12,10.667217
-126.381543,12,10.683835
-87.585114,12,10.696129
-81.087263,12,10.709195
-225.816292,12,10.720243
-25.425807,12,10.732172
-15.595408,12,10.745998
2.389912,12,10.757156
-111.589053,12,10.764293
-44.323872,12,10.779318
-143.362437,12,10.779318
-129.796573,12,10.80081
16.921733,12,10.815082
7.945646,12,10.820308
-110.923581,12,10.834083
-145.812339,12,10.847095
-138.583878,12,10.867332
-54.267622,12,10.878824
-61.978912,12,10.889333
-9.173157,12,10.896354
10.24372,12,10.914669
-89.06923,12,10.920201
-45.746839,12,10.93392
-106.067774,12,10.95371
-8.86428,12,10.964334
17.369634,12,10.97791
9.883951,12,10.979445
-33.75219,12,11.007046
4.046378,12,11.018082
6.688826,12,11.030798
11.447118,12,11.030798
-11.977182,12,11.056886
-42.342224,12,11.067956
-58.098584,12,11.079094
-98.537617,12,11.090119
-98.867978,12,11.100475
-12.141648,12,11.112166
-57.180726,12,11.122179
16.337376,12,11.134248
-3.219139,12,11.149733
-20.742668,12,11.164486
-50.534551,12,11.178963
-150.326791,12,11.179376
16.135168,12,11.197893
13.995337,12,11.214928
-13.148557,12,11.227954
-99.177187,12,11.229519
-89.673369,12,11.249746
-206.973796,12,11.269061
-61.418594,12,11.284169
15.439119,12,11.297707
13.969609,12,11.307711
-59.47548,12,11.320399
15.632271,12,11.329154
7.361704,12,11.348338
2.064197,12,11.364914
-17.018473,12,11.370431
-98.167604,12,11.381113
-139.058032,12,11.395938
8.716253,12,11.407402
7.091355,12,11.420545
-76.271201,12,11.429156
-28.405297,12,11.449892
3.529557,12,11.458945
16.750968,12,11.475516
17.438798,12,11.489448
4.392928,12,11.498817
-22.482712,12,11.5125
-124.293664,12,11.526534
-5.515111,12,11.538423
-64.727282,12,11.549928
18.048206,12,11.558957
15.425218,12,11.570199
15.567995,12,11.588941
-38.162515,12,11.600765
-38.916433,12,11.611659
0.411291,12,11.620559
0.960707,12,11.630955
-117.678378,12,11.64795
-154.725604,12,11.657239
-98.377252,12,11.670506
-124.107192,12,11.683062
3.013721,12,11.696585
-99.787716,12,11.705585
1.232871,12,11.715708
-108.949366,12,11.729255
-91.800918,12,11.740102
-51.578126,12,11.745868
-82.575888,12,11.764238
13.514028,12,11.779357
18.633014,12,11.779357
-130.79733,12,11.806971
17.749494,12,11.820783
-5.215514,12,11.830559
-47.829803,12,11.830559
-80.651158,12,11.851868
8.541674,12,11.865624
-140.757993,12,11.876308
-129.203516,12,11.891128
16.770188,12,11.904421
-29.674382,12,11.918904
17.327617,12,11.932476
7.578933,12,11.942553
10.613168,12,11.952579
-138.208786,12,11.964102
-44.721847,12,11.974137
-71.157933,12,11.98678
15.158488,12,11.999843
-53.496701,12,12.013262
-36.406013,12,12.029956
-100.599379,12,12.040957
13.446512,12,12.051641
-27.927954,12,12.063197
1.323122,12,12.074236
15.150659,12,12.084856
-42.958269,12,12.095457
-32.183823,12,12.106958
-10.260094,12,12.119095
15.378656,12,12.131848
-49.135724,12,12.145998
-18.817165,12,12.155998
-13.095597,12,12.167662
16.962336,12,12.178748
15.526175,12,12.189745
12.792218,12,12.196361
-18.133333,12,12.21618
-56.527934,12,12.232039
-49.70359,12,12.246525
-101.936103,12,12.262593
-26.092063,12,12.273093
-36.494347,12,12.279085
17.601958,12,12.300623
9.204092,12,12.31564
6.205619,12,12.32671
13.609492,12,12.340718
8.372074,12,13.474949
17.265487,12,13.4887
17.530824,12,13.49522
-14.89456,12,13.514733
8.992385,12,13.530032
-73.828295,12,13.530032
-104.835711,12,13.545262
-34.693925,12,13.564491
12.75027,12,13.580513
-4.965305,12,13.596608
9.156441,12,13.607169
8.023632,12,13.61452
13.356657,12,13.630525
14.72754,12,13.641842
-70.452853,12,13.657502
-5.364116,12,13.672823
16.837826,12,13.686331
0.047295,12,13.698985
-59.947233,12,13.712414
-17.9224,12,13.727875
-59.796661,12,13.731604
15.502248,12,13.750115
-75.663667,12,13.761462
-74.557172,12,13.771482
-13.834345,12,13.78202
18.282626,12,13.793381
-14.774996,12,13.804255
-64.537758,12,13.81701
17.727418,12,13.828263
3.517717,12,13.828263
-3.614482,12,13.849506
-74.414503,12,13.861005
-61.780351,12,13.870586
10.277605,12,13.882121
-4.381901,12,13.892121
16.241948,12,13.895439
-72.021698,12,13.920673
-20.385889,12,13.928013
-25.495614,12,13.928013
-79.321398,12,13.951352
-90.364868,12,13.964248
18.701358,12,13.979891
17.283719,12,13.99138
-1.474694,12,13.995967
-15.827287,12,14.014457
13.174312,12,14.027985
-10.156716,12,14.027985
15.303342,12,14.048518
17.966297,12,14.067993
14.617927,12,14.081422
9.669734,12,14.092508
-6.764034,12,14.09655
-96.553236,12,14.115081
1.302506,12,14.120591
14.399589,12,14.138174
18.054129,12,14.144566
2.211438,12,14.157423
-6.194373,12,14.171535
-78.956095,12,14.18186
-71.818756,12,14.192873
3.726229,12,14.202925
16.993513,12,14.214322
14.937338,12,14.22724
15.45115,12,14.229614
7.207554,12,14.25691
-87.303958,12,14.26862
-105.702003,12,14.278846
-21.963199,12,14.288841
-133.823415,12,14.294239
15.04452,12,14.307451
-26.802173,12,14.320645
0.866392,12,14.329388
16.349825,12,14.344131
16.697195,12,14.344131
-10.294923,12,14.36895
4.08683,12,14.378127
-14.47711,12,14.400629
15.104591,12,14.413769
6.25428,12,14.42713
-20.618006,12,14.430629
16.693942,12,14.44578
-4.588724,12,14.462908
-2.267571,12,14.478965
-37.398191,12,14.489966
15.509116,12,14.495843
15.697728,12,14.514591
-36.615185,12,14.528323
-177.110076,12,14.532077
-92.729664,12,14.545724
15.551333,12,14.564856
-47.571185,12,14.578785
-83.547018,12,14.578785
7.284375,12,14.607704
13.026332,12,14.614232
18.529717,12,14.628816
-7.137385,12,14.628816
3.962554,12,14.646934
-18.904183,12,14.668762
17.109063,12,14.682793
-16.477614,12,14.692808
-34.534789,12,14.695772
-26.121752,12,14.719274
0.958678,12,14.7307
13.034981,12,14.74193
17.225975,12,14.747577
7.203199,12,14.770946
12.565062,12,14.781998
15.704452,12,14.797067
-11.151831,12,14.811244
-31.110268,12,14.820207
-35.291615,12,14.836949
14.217639,12,14.848855
-24.231954,12,14.862854
4.621085,12,14.876568
14.865992,12,14.89125
-20.952273,12,14.894796
14.503155,12,14.911248
16.256157,12,14.920486
-110.862393,12,14.927677
-63.789662,12,14.948721
-46.562729,12,14.959239
12.063687,12,14.970758
-72.839424,12,14.98047
7.139827,12,14.992481
10.062233,12,14.996378
-55.647712,12,15.014911
-98.248139,12,15.027984
9.442953,12,15.027984
18.562992,12,15.047706
-110.290169,12,15.067877
-8.780448,12,15.080214
11.682464,12,15.090241
-51.980371,12,15.096974
14.1726,12,15.111276
16.688417,12,15.120366
-3.720824,12,15.127625
-114.932712,12,15.142955
11.568848,12,15.157362
-69.101188,12,15.171436
14.604703,12,15.184336
15.532454,12,15.195992
10.026019,12,15.205992
6.729041,12,15.217673
-21.038207,12,15.22925
-7.32704,12,15.229761
-131.188152,12,15.245529
-4.006456,12,15.26299
-29.79451,12,15.276039
16.07334,12,15.286906
18.08138,12,15.294213
15.263748,12,15.311365
