#{"t_start": 1768136036.7520623, "env_id": "None"}
r,l,t
-58.897619,12,6.323955
-6.825132,12,6.337008
-26.540486,12,6.349869
-60.926969,12,6.356441
-100.125719,12,6.37569
-70.530302,12,6.388377
-103.030889,12,6.401272
-44.661963,12,6.414628
-92.019516,12,6.432884
-86.243056,12,6.447589
-92.549834,12,6.460878
17.943904,12,6.4759
-91.386198,12,6.491558
-32.616005,12,6.507968
-6.228046,12,6.519808
-57.749953,12,6.537184
-46.115856,12,6.550708
-3.454895,12,6.565743
-24.802804,12,6.575869
-14.884202,12,6.586051
-39.746802,12,6.602643
-23.064403,12,6.612365
-22.513726,12,6.62568
-95.306218,12,6.648429
-66.433769,12,6.664141
-56.891343,12,6.675925
-50.411726,12,6.687546
-54.958468,12,6.697644
-93.455758,12,6.717615
-36.768357,12,6.730563
-57.762908,12,6.741977
17.069555,12,7.987623
-16.008965,12,8.000885
-102.559251,12,8.005522
-38.679212,12,8.026028
-55.28221,12,8.037148
-76.580307,12,8.051275
-6.279808,12,8.067932
-63.422798,12,8.078043
7.477666,12,8.092588
11.796665,12,8.104717
-78.983556,12,8.1189
-48.381851,12,8.129411
-61.103931,12,8.147217
-57.664077,12,8.160428
-50.375848,12,8.175766
-79.431354,12,8.188852
-52.906961,12,8.203181
-32.514561,12,8.219143
-25.246217,12,8.235008
-51.707439,12,8.248576
16.189255,12,8.261585
-21.24023,12,8.273092
-77.051379,12,8.284954
1.27368,12,8.301595
-57.504097,12,8.309664
-68.339792,12,8.326126
-72.159754,12,8.339612
-61.638828,12,8.347227
-48.313188,12,8.364762
4.787018,12,8.376984
-40.277276,12,8.387731
-1.855514,12,8.407555
-82.686173,12,8.42039
-51.164503,12,8.434654
-35.761891,12,8.447385
-33.058884,12,8.459615
8.924359,12,8.471157
-30.78654,12,8.480272
-44.905948,12,8.497387
-30.977606,12,8.51323
-53.958901,12,8.524772
10.234124,12,8.5353
8.360812,12,8.549175
-64.538671,12,8.564613
-13.985449,12,8.577962
-75.195483,12,8.590328
-26.832009,12,8.598036
-83.023985,12,8.611461
-11.436586,12,8.625576
-92.986786,12,8.635623
-75.975144,12,8.64764
-0.195262,12,8.659534
-26.983859,12,8.673778
-85.303542,12,8.676307
-78.218118,12,8.697839
-66.919692,12,8.70791
-34.854334,12,8.719434
-19.903423,12,8.733774
-39.516093,12,8.747238
-72.133683,12,8.765705
8.599712,12,8.794079
-54.636057,12,8.812786
-42.122997,12,8.830645
-28.700478,12,8.851181
17.85644,12,8.864588
-6.295635,12,8.87717
-39.948595,12,8.889914
-33.071218,12,8.903124
-32.141876,12,8.91625
-32.03953,12,8.930804
16.726913,12,8.942823
-23.333521,12,8.958399
-32.24681,12,8.970002
15.32338,12,8.97625
-62.129794,12,8.992785
-37.07691,12,9.00487
-59.625111,12,9.0164
-54.815545,12,9.027612
-56.593645,12,9.038478
16.942061,12,9.051113
1.548719,12,9.066545
-56.944024,12,9.078969
8.261913,12,9.092099
-59.399234,12,9.109435
-6.989733,12,9.122599
-50.767481,12,9.137701
-41.514198,12,9.151122
-31.372404,12,9.165777
-65.756219,12,9.182096
-51.140614,12,9.194293
-26.791447,12,9.20714
-47.566339,12,9.216841
2.448777,12,9.229154
-1.403791,12,9.246254
-23.381803,12,9.258953
18.671547,12,9.270964
-29.945725,12,9.275527
-45.364943,12,9.295857
-6.934031,12,9.309765
-6.85084,12,9.326037
-22.302317,12,9.341636
17.690268,12,9.355817
-62.196273,12,9.371956
-11.932503,12,9.384523
4.204752,12,9.399284
-40.67393,12,9.410855
-34.848301,12,9.425696
-80.070701,12,9.436697
-61.303303,12,9.451071
17.853206,12,9.474212
-62.707587,12,9.497159
-57.065154,12,9.513426
-52.940583,12,9.527239
-97.393534,12,9.547445
-48.775605,12,9.559108
-60.510159,12,9.570894
-43.857348,12,9.583434
-37.553779,12,9.595819
-79.011778,12,9.611902
-0.933916,12,9.624696
-58.553738,12,9.635834
-33.653086,12,9.647046
-71.179324,12,9.660565
-61.957002,12,9.671632
-9.530477,12,9.677768
-5.805658,12,9.6922
11.982648,12,9.698257
-10.474366,12,9.717652
-51.976596,12,9.728747
-101.123419,12,9.741416
-24.665639,12,9.752517
-12.331498,12,9.759424
-59.673592,12,9.776517
-65.092942,12,9.793303
-67.734145,12,9.808566
8.310382,12,9.829737
-41.669017,12,9.847763
-62.746515,12,9.862124
-45.629792,12,9.878567
-7.697902,12,9.893685
-33.030192,12,9.91562
-92.531447,12,9.936122
-56.661133,12,9.947693
-46.332567,12,9.960788
-37.843056,12,9.97752
-21.679594,12,9.992904
-31.295582,12,9.997069
-20.170782,12,10.017833
13.416255,12,10.03841
7.66186,12,10.04872
-44.869087,12,10.067081
1.597417,12,10.080862
-5.531817,12,10.094949
-44.453472,12,10.111853
-2.281905,12,10.126247
-46.594294,12,10.142798
-54.019796,12,10.163988
-49.27435,12,10.182642
-5.051345,12,10.209204
-43.079204,12,10.22747
-73.885666,12,10.251269
17.848469,12,10.264232
-3.786287,12,10.28025
-7.604049,12,10.292516
-55.750632,12,10.307036
-11.108231,12,10.315998
-63.272091,12,10.333922
-47.595329,12,10.350643
18.895071,12,10.366427
-61.754374,12,10.377944
-72.913049,12,10.390855
-2.429149,12,11.606012
-49.697976,12,11.619144
-3.266206,12,11.6302
-70.49317,12,11.645781
17.112448,12,11.657843
4.11425,12,11.669771
19.180603,12,11.684231
4.322543,12,11.701805
18.602035,12,11.713941
7.075785,12,11.726061
-42.918303,12,11.739102
-2.380679,12,11.751649
8.261852,12,11.764107
14.021718,12,11.777318
-74.831975,12,11.789566
-52.001743,12,11.804541
17.814209,12,11.817425
-14.044466,12,11.829743
-28.923904,12,11.842342
18.176174,12,11.848931
17.292461,12,11.866997
2.895365,12,11.880228
1.548075,12,11.893098
-25.69852,12,11.908253
18.764364,12,11.921151
5.500798,12,11.9337
18.379146,12,11.946966
-56.124265,12,11.959263
-6.191002,12,11.97212
15.00368,12,11.984848
-1.385623,12,11.999609
16.335827,12,12.014467
-45.505024,12,12.026502
8.178292,12,12.038061
-22.343804,12,12.051767
-50.899461,12,12.064908
-64.924616,12,12.07607
-52.863011,12,12.085552
-59.137491,12,12.102382
-114.139048,12,12.115386
-17.034676,12,12.132889
-10.45939,12,12.144286
5.345165,12,12.147246
-57.654331,12,12.169132
-23.416917,12,12.184156
-78.346507,12,12.197306
-70.445627,12,12.208849
17.764917,12,12.220918
10.453005,12,12.235377
-62.211233,12,12.247687
-76.190713,12,12.25896
-72.699694,12,12.268969
-24.643826,12,12.281202
-38.530977,12,12.292707
-7.321953,12,12.301589
12.101667,12,12.311693
-41.881773,12,12.326646
-13.045521,12,12.344226
-64.526813,12,12.358924
-9.253248,12,12.372195
18.363702,12,12.382986
18.779849,12,12.397742
-19.373626,12,12.412173
11.183463,12,12.427048
11.787932,12,12.444324
13.290049,12,12.458418
-6.846963,12,12.465969
-34.677446,12,12.482758
-25.031316,12,12.495911
-43.733381,12,12.509881
-58.082715,12,12.52182
-9.743379,12,12.533067
-28.487862,12,12.545732
17.70474,12,12.557865
-24.784916,12,12.573361
10.933128,12,12.585142
-15.437843,12,12.597439
-72.85652,12,12.612425
14.952233,12,12.626616
-0.485027,12,12.641294
-6.865338,12,12.655646
-59.483485,12,12.672102
-58.990414,12,12.683943
-104.052889,12,12.697468
-25.439811,12,12.71139
18.646958,12,12.724646
15.669261,12,12.737676
-26.609778,12,12.750589
17.515182,12,12.765304
0.242822,12,12.780866
4.573894,12,12.793201
7.379891,12,12.805225
-69.537737,12,12.816492
-64.933221,12,12.832107
-7.596707,12,12.847866
13.147337,12,12.861677
-29.05691,12,12.878135
-31.580123,12,12.895536
8.338916,12,12.907056
6.457745,12,12.919696
17.943906,12,12.932071
12.43668,12,12.947301
-6.666008,12,12.960512
-58.919763,12,12.970944
9.355354,12,12.985214
-19.142333,12,12.997384
18.412155,12,13.014127
18.99794,12,13.025703
17.080874,12,13.038949
-17.226275,12,13.049219
1.757458,12,13.065047
13.986138,12,13.077575
-6.164293,12,13.089617
-61.05522,12,13.097492
-65.271815,12,13.114745
-62.613779,12,13.125902
-53.069025,12,13.142766
-1.112224,12,13.154539
-51.665142,12,13.165735
7.736371,12,13.180342
-42.49345,12,13.194691
-43.461874,12,13.206788
-41.571068,12,13.219376
-54.356178,12,13.238443
6.281635,12,13.25475
19.328373,12,13.269299
-59.080931,12,13.28352
18.021813,12,13.295679
12.079335,12,13.309818
-14.001918,12,13.325981
-42.386717,12,13.340841
15.792078,12,13.357056
-67.892245,12,13.370928
-63.854844,12,13.385001
17.580365,12,13.400935
-15.527433,12,13.412998
16.807881,12,13.424433
8.054426,12,13.437795
11.420772,12,13.452114
-54.438056,12,13.465086
-24.527221,12,13.478689
-42.44989,12,13.493134
16.474827,12,13.505486
-48.55909,12,13.51694
-41.800968,12,13.536819
-65.612534,12,13.553112
17.119057,12,13.566669
0.341884,12,13.581706
5.976052,12,13.595895
16.355612,12,13.608105
-18.156401,12,13.620672
-4.936925,12,13.633636
14.460846,12,13.645256
14.607069,12,13.651633
-41.791567,12,13.672246
-9.303811,12,13.683973
-0.769417,12,13.696344
15.742179,12,13.710225
16.502094,12,13.72224
15.396396,12,13.734133
-13.677952,12,13.747251
-30.246809,12,13.758517
-37.656662,12,13.769091
-62.5147,12,13.783308
-6.353257,12,13.7956
-16.516709,12,13.807665
18.0664,12,13.820486
12.819766,12,13.83338
7.381758,12,13.847429
16.182878,12,13.860705
8.183093,12,14.96277
18.189624,12,14.978333
15.697969,12,14.99018
-21.467224,12,15.003345
11.983699,12,15.015555
-42.233432,12,15.027645
-64.621798,12,15.040838
-21.313177,12,15.051911
15.432981,12,15.063655
-34.071162,12,15.0767
16.392562,12,15.0913
16.984004,12,15.099482
14.66438,12,15.11731
16.582127,12,15.126543
-2.549154,12,15.140156
11.503271,12,15.150242
-6.847994,12,15.160378
3.834823,12,15.178699
-28.314598,12,15.190933
-18.624646,12,15.20167
-43.526274,12,15.221859
16.370825,12,15.234464
-20.438288,12,15.24578
-31.355408,12,15.256548
-3.07523,12,15.267074
18.41445,12,15.276106
0.427567,12,15.283539
-34.530125,12,15.299422
19.637787,12,15.31415
-23.482308,12,15.33198
-7.043459,12,15.345311
-41.665883,12,15.358322
-36.055929,12,15.369787
6.908728,12,15.383883
3.44864,12,15.397207
17.277198,12,15.408404
-47.202596,12,15.429105
9.310123,12,15.445504
-28.155319,12,15.461957
-45.563803,12,15.475621
-40.956193,12,15.492576
19.352684,12,15.507694
18.398269,12,15.526206
3.713616,12,15.545688
-3.742209,12,15.559286
17.248835,12,15.571129
-1.479773,12,15.584868
17.879967,12,15.597188
18.837979,12,15.603989
16.617955,12,15.626219
10.254884,12,15.645788
18.070887,12,15.660214
-33.935656,12,15.675767
13.527616,12,15.68637
16.238185,12,15.698036
18.558879,12,15.716704
18.789446,12,15.726788
1.984463,12,15.747507
-34.207536,12,15.762853
-43.05821,12,15.772949
-20.346971,12,15.786103
17.780302,12,15.79718
17.13559,12,15.808885
17.510901,12,15.821214
16.202878,12,15.830652
-63.683028,12,15.848302
-48.58847,12,15.861188
-11.976974,12,15.873243
-81.335427,12,15.881377
17.95935,12,15.897226
-19.076162,12,15.91117
5.793476,12,15.923759
17.311328,12,15.936286
18.207003,12,15.947352
2.425936,12,15.959437
13.868434,12,15.972922
-17.740804,12,15.984826
16.574002,12,15.994894
13.89018,12,16.004282
-3.046117,12,16.018377
9.749003,12,16.025915
-6.956018,12,16.045245
-4.225258,12,16.061074
-15.175647,12,16.076211
13.242086,12,16.092334
16.723465,12,16.104861
-15.490924,12,16.119282
-80.253205,12,16.132377
-53.257943,12,16.148016
17.432025,12,16.162156
-12.579127,12,16.182756
-43.233082,12,16.198365
-15.796757,12,16.212144
15.705578,12,16.224707
18.631344,12,16.240422
9.12916,12,16.257645
-1.963985,12,16.274297
-6.209686,12,16.281301
18.394466,12,16.301984
1.661868,12,16.312489
-13.03271,12,16.33288
-18.529611,12,16.349417
3.425006,12,16.358518
15.467345,12,16.376316
18.290323,12,16.38797
12.709749,12,16.401139
14.784247,12,16.417023
17.540507,12,16.429598
-4.918593,12,16.442663
-16.361204,12,16.454258
-45.25388,12,16.468567
18.358782,12,16.477176
-29.689819,12,16.491789
12.391714,12,16.497308
16.686996,12,16.524132
-27.075247,12,16.534206
17.76175,12,16.546753
19.056995,12,16.558159
-56.030452,12,16.572407
-28.556633,12,16.585995
-27.393237,12,16.597906
14.401448,12,16.607988
-32.897275,12,16.622173
18.360921,12,16.636087
-3.330658,12,16.648768
-25.626928,12,16.66191
-41.458568,12,16.673964
11.120644,12,16.681977
18.933361,12,16.698965
-73.966577,12,16.707644
-2.340787,12,16.726199
11.840795,12,16.739329
-14.701658,12,16.752506
9.912802,12,16.764396
17.311254,12,16.774455
-17.132084,12,16.786589
-54.023495,12,16.799162
14.622742,12,16.811239
-34.887951,12,16.81931
16.132953,12,16.839056
-16.608621,12,16.851714
1.986431,12,16.86447
5.360979,12,16.876015
-19.829368,12,16.886315
12.21512,12,16.900878
-60.588056,12,16.90907
-9.122378,12,16.925904
11.438539,12,16.941044
17.109148,12,16.954059
17.589638,12,16.965134
16.950124,12,16.975675
12.149155,12,17.075519
-2.185222,12,17.088013
18.8615,12,17.099574
-35.882855,12,17.107844
13.036895,12,17.126177
-22.345865,12,17.138217
-34.882315,12,17.149741
18.084706,12,17.164464
1.802692,12,17.175794
-48.828956,12,17.187772
8.849392,12,17.200358
-3.028116,12,17.205998
8.47607,12,17.22684
9.238681,12,17.236872
17.911749,12,17.252849
13.243721,12,17.266969
-16.212443,12,17.278133
18.20827,12,17.297508
14.423215,12,17.310798
6.875357,12,17.322795
-12.073423,12,18.537965
18.910459,12,18.551009
17.013958,12,18.564265
16.719223,12,18.578207
19.222467,12,18.591551
-9.63348,12,18.601364
13.182666,12,18.616226
8.330898,12,18.628267
18.233667,12,18.640356
15.077556,12,18.651998
11.99517,12,18.664829
-71.800419,12,18.675854
18.722693,12,18.690583
17.176162,12,18.706425
16.855813,12,18.719018
18.004093,12,18.730283
13.075175,12,18.741422
18.503658,12,18.753428
-62.793509,12,18.761968
19.362696,12,18.775968
0.987948,12,18.787022
4.421617,12,18.80374
17.159937,12,18.81396
6.07264,12,18.825867
-52.288723,12,18.83513
15.744549,12,18.851683
18.20631,12,18.865486
18.136846,12,18.881765
1.512505,12,18.890753
18.709954,12,18.897505
-21.904848,12,18.916649
8.269329,12,18.9292
16.973669,12,18.94175
1.542522,12,18.953545
-10.429141,12,18.964113
15.603067,12,18.978184
18.814766,12,18.988691
11.905307,12,19.003753
19.111546,12,19.009398
18.329344,12,19.030058
17.951271,12,19.042407
13.077119,12,19.057113
-31.363206,12,19.073618
-7.470889,12,19.087235
16.850642,12,19.098252
19.211018,12,19.112162
-51.455298,12,19.131612
13.628335,12,19.14312
5.094924,12,19.153723
13.748817,12,19.165375
16.442148,12,19.178061
19.563778,12,19.189366
-1.06002,12,19.204237
-14.780613,12,19.220208
17.578168,12,19.234856
17.282317,12,19.251981
18.855455,12,19.26476
14.286851,12,19.276001
12.298171,12,19.286521
16.098922,12,19.297283
1.939175,12,19.30685
-25.321642,12,19.324299
5.280159,12,19.341533
14.787904,12,19.356737
-40.902046,12,19.369579
-22.865457,12,19.3827
15.236434,12,19.397341
7.977045,12,19.408986
15.956676,12,19.42566
2.760557,12,19.453601
18.41003,12,19.470612
13.007381,12,19.485124
-45.681639,12,19.499147
18.35607,12,19.514325
-3.669439,12,19.530883
17.669412,12,19.543336
17.177535,12,19.558815
14.336837,12,19.575272
7.305961,12,19.587419
6.164401,12,19.602226
1.730374,12,19.614993
15.644226,12,19.627883
-15.383603,12,19.644505
-5.618661,12,19.660603
17.272774,12,19.676677
15.925871,12,19.689157
18.149447,12,19.701738
-28.774867,12,19.707866
18.500106,12,19.72392
17.438354,12,19.735461
17.079104,12,19.747907
-0.876535,12,19.762317
-29.680055,12,19.778833
17.185105,12,19.791399
-26.557348,12,19.804042
2.503951,12,19.813595
9.478766,12,19.825918
18.798374,12,19.834605
16.162196,12,19.850377
17.779069,12,19.862267
16.97191,12,19.875893
18.47663,12,19.885439
18.421536,12,19.902037
-9.04201,12,19.914141
-10.585937,12,19.928209
16.502293,12,19.940537
17.508508,12,19.954623
15.343979,12,19.970096
18.293454,12,19.988947
-14.599129,12,20.006124
-25.375452,12,20.024157
-18.393218,12,20.041209
17.895939,12,20.056355
17.296635,12,20.072696
19.137881,12,20.083497
15.953982,12,20.106944
17.266158,12,20.12003
11.018205,12,20.134604
18.774903,12,20.148993
19.124057,12,20.16163
17.251894,12,20.174424
5.319263,12,20.186787
12.155027,12,20.199144
16.40341,12,20.214575
7.927098,12,20.226909
17.015043,12,20.240136
-47.487062,12,20.253289
9.689369,12,20.266356
10.751906,12,20.29067
18.499165,12,20.312741
18.321894,12,20.333786
15.555529,12,20.360084
16.104189,12,20.376083
-0.4409,12,20.391123
16.740468,12,20.402955
18.025552,12,20.415943
18.431683,12,20.433942
17.772569,12,20.44816
-1.1846,12,20.460715
9.193433,12,20.473449
17.936104,12,20.4861
17.493088,12,20.499403
-32.53741,12,20.512942
16.822941,12,20.526246
18.072207,12,20.543157
18.250477,12,20.555779
8.362278,12,20.567353
15.751832,12,20.580809
19.309001,12,20.593328
17.590117,12,20.607166
1.270847,12,20.619856
2.721879,12,20.626757
3.317615,12,20.648724
-35.613358,12,20.661273
16.214671,12,20.673301
17.347874,12,20.686002
-8.757825,12,20.69764
18.450131,12,20.710468
17.436895,12,20.724513
8.330832,12,20.736561
0.575316,12,20.749263
18.270462,12,20.764921
15.904186,12,20.778985
18.532127,12,20.791794
10.482195,12,20.803351
13.949253,12,20.816887
17.023188,12,20.828936
17.308322,12,20.844582
5.109521,12,20.857894
14.278246,12,20.874338
17.577832,12,20.880391
17.030455,12,22.124326
18.07458,12,22.137417
2.247136,12,22.147289
16.655616,12,22.155504
17.805739,12,22.184351
18.36097,12,22.197494
3.260098,12,22.216713
16.323465,12,22.235372
18.813767,12,22.250968
18.376896,12,22.264234
15.905946,12,22.278039
15.920196,12,22.290598
14.548347,12,22.308928
14.96957,12,22.327961
17.872268,12,22.342121
7.54537,12,22.353333
18.841798,12,22.365913
-32.874423,12,22.375675
18.10487,12,22.39444
16.998636,12,22.406788
14.415404,12,22.422898
6.30338,12,22.441229
17.64432,12,22.45877
-15.935725,12,22.471276
16.130228,12,22.485591
-0.655018,12,22.505859
18.243944,12,22.514384
17.518407,12,22.5316
17.711021,12,22.544726
17.673347,12,22.559192
2.913979,12,22.571708
14.366733,12,22.586072
18.098117,12,22.600792
18.016781,12,22.620564
18.405709,12,22.636225
6.832337,12,22.651852
-12.00879,12,22.665765
16.188356,12,22.679004
-0.750442,12,22.692576
15.482764,12,22.706165
18.650346,12,22.719718
18.268793,12,22.733953
18.046992,12,22.747035
-9.524756,12,22.763083
-19.328246,12,22.775734
-19.896715,12,22.792346
17.408083,12,22.803551
13.411481,12,22.818573
17.305137,12,22.834345
19.346188,12,22.849955
16.145288,12,22.863406
18.302343,12,22.875975
15.817175,12,22.889846
-7.244039,12,22.897252
-16.166871,12,22.914922
5.512998,12,22.925972
17.792293,12,22.951077
17.933787,12,22.966135
17.335936,12,22.980627
14.442947,12,22.99356
0.573978,12,23.006662
16.432321,12,23.018797
14.254855,12,23.033634
16.756786,12,23.048852
17.580325,12,23.064613
16.099516,12,23.078172
10.817338,12,23.093895
7.335575,12,23.108521
-22.984431,12,23.121428
19.144882,12,23.135203
-14.888207,12,23.147513
16.549243,12,23.164092
-7.345775,12,23.182307
4.635549,12,23.197235
17.583221,12,23.210842
2.934959,12,23.224937
17.271791,12,23.23979
16.105961,12,23.253407
11.089479,12,23.266688
