#{"t_start": 1768154564.1193676, "env_id": "None"}
r,l,t
-165.505746,12,13.814694
-114.077416,12,13.841389
-136.130245,12,13.858831
-259.368825,12,13.8899
-128.038891,12,13.919157
-185.79338,12,13.943748
-188.162512,12,13.966846
-184.312707,12,13.988897
-196.939311,12,14.011173
-190.12995,12,14.037939
-123.060695,12,14.062216
-153.304464,12,14.09071
-172.458388,12,14.118671
-158.158367,12,14.144067
-168.598069,12,14.169898
-188.201479,12,14.192205
-98.970937,12,14.211231
-189.797969,12,14.244427
-171.363746,12,14.268504
-226.969215,12,14.290874
-210.248427,12,14.313235
-224.801334,12,14.343039
-149.209443,12,14.368404
-159.75155,12,14.390492
-125.556695,12,14.4224
-173.145676,12,14.447842
-220.878534,12,14.479891
-125.568467,12,14.505975
-129.081785,12,14.532938
-138.582703,12,14.555451
-190.582982,12,14.584602
-143.291651,12,14.613945
-121.68362,12,14.635498
-171.14266,12,14.658577
-98.10443,12,14.685741
-166.257215,12,14.712986
-163.175524,12,14.750876
-120.794115,12,14.773101
-214.708323,12,14.798964
-203.188323,12,14.822901
-159.153659,12,14.849866
-107.489002,12,14.87148
-186.441455,12,14.895467
-183.126571,12,14.928088
-98.690035,12,14.953372
-168.414187,12,14.979294
-233.229944,12,15.004286
-177.85391,12,15.033114
-131.075694,12,15.05634
-145.456322,12,15.079259
-105.098611,12,15.099339
-198.736447,12,15.130729
-183.682486,12,15.154786
-131.206699,12,15.176863
-175.024088,12,15.200368
-178.199106,12,15.222013
-176.605933,12,15.245802
-54.783072,12,15.271101
-122.758054,12,15.290716
-120.793476,12,15.314534
-196.940766,12,15.344194
-166.528,12,15.367517
-158.333533,12,15.389701
-121.179078,12,15.414019
-176.632163,12,15.439305
-93.331583,12,15.468856
-108.569876,12,15.492474
-130.667521,12,15.514084
-154.877499,12,15.536505
-199.278944,12,15.558772
-166.687117,12,15.585672
-150.879549,12,15.61015
-111.476654,12,15.635314
-165.544396,12,15.661678
-199.960421,12,15.688986
-90.476935,12,15.709539
-148.633973,12,15.735306
-125.565909,12,15.764263
-157.617347,12,15.794853
-162.613868,12,15.820504
-151.827262,12,15.841059
-171.237048,12,15.86923
-148.062275,12,15.904011
-161.235654,12,15.933175
-127.158953,12,15.959662
-131.125797,12,15.987095
-163.090692,12,16.015202
-149.192885,12,16.037199
-106.407995,12,16.058934
-148.763972,12,16.084498
-165.836783,12,16.106398
-120.397468,12,16.134597
-155.159049,12,16.156053
-152.535527,12,16.179365
-99.252003,12,16.204047
-173.221227,12,16.22194
-169.720899,12,16.251769
-85.870937,12,16.279456
-156.498164,12,16.303582
-199.739444,12,16.326631
-189.798605,12,16.356807
-200.832078,12,16.382951
-150.410244,12,16.406329
-167.133716,12,16.43223
-160.609827,12,16.463963
-156.590498,12,16.487598
-190.799279,12,16.510604
-145.878738,12,16.534153
-168.498024,12,16.557495
-176.865872,12,16.57987
-169.676736,12,16.609771
-186.504896,12,16.63277
-172.261934,12,16.656311
-177.215496,12,16.683982
-144.537061,12,16.709247
-291.789748,12,16.734153
-169.535506,12,16.75608
-169.860101,12,16.786507
-152.50382,12,16.809084
-100.186151,12,16.834606
-111.807897,12,16.858724
-139.200456,12,16.887345
-216.168901,12,16.915703
-128.955593,12,16.940739
-129.723437,12,16.965232
-237.980547,12,16.990995
-221.876323,12,17.019243
-176.184197,12,17.041988
-124.897213,12,17.071147
-154.559839,12,17.095892
-217.501959,12,17.126726
-158.913906,12,17.147655
-193.259326,12,17.173752
-156.847796,12,17.19827
-195.267294,12,17.222832
-193.348127,12,17.243756
-161.805466,12,17.271817
-198.268303,12,17.293547
-191.989283,12,17.319889
-188.312225,12,17.343228
-127.294407,12,17.370626
-103.305589,12,17.396048
-121.771414,12,17.418995
-179.949056,12,17.447517
-72.365927,12,17.470415
-158.862777,12,17.490139
-192.387091,12,17.51937
-128.753768,12,17.538785
-158.877985,12,17.570369
-179.936243,12,17.592906
-147.175485,12,17.61348
-148.056723,12,17.637843
-137.199897,12,17.658765
-175.759285,12,17.685411
-80.696725,12,17.704266
-106.816479,12,17.73015
-145.458385,12,17.750005
-127.477401,12,17.768185
-238.664875,12,17.797996
-198.908949,12,17.818665
